层级,指标,本周,上周,2周前,3周前,4周前,5周前,wow,wow%
1.2.利比里亚,利比里亚 新增次留,0.216346,0.122549,0.190476,0.172414,0.164609,0.160976,0.093797,76.538462
1.2.加拿大,加拿大 新增次留,0.131183,0.12294,0.146762,0.135482,0.136708,0.132928,0.008242,6.704357
1.2.加纳,加纳 新增次留,0.2185,0.242947,0.262262,0.242345,0.250727,0.258539,-0.024447,-10.062731
1.2.加蓬,加蓬 新增次留,0.25,0.166667,0.2,0.0,0.666667,0.5,0.083333,50.0
1.2.匈牙利,匈牙利 新增次留,0.154341,0.1673,0.1875,0.166253,0.156352,0.13806,-0.01296,-7.746273
1.2.北马其顿,北马其顿 新增次留,0.176471,0.179612,0.142857,0.146067,0.15,0.137931,-0.003141,-1.748808
1.2.北马里亚纳群岛,北马里亚纳群岛 新增次留,,0.0,,,,,,
1.2.南苏丹,南苏丹 新增次留,0.146552,0.20332,0.186441,0.131707,0.176991,0.234783,-0.056768,-27.920479
1.2.南非,南非 新增次留,0.187817,0.179331,0.176068,0.170963,0.156805,0.187592,0.008486,4.731997
1.2.博茨瓦纳,博茨瓦纳 新增次留,0.071429,0.083333,0.133333,0.117647,0.285714,0.238095,-0.011905,-14.285714
1.2.卡塔尔,卡塔尔 新增次留,0.154762,0.1125,0.125,0.102804,0.237288,0.131868,0.042262,37.566138
1.2.卢旺达,卢旺达 新增次留,0.2,0.142857,0.148148,0.34375,0.136364,0.325581,0.057143,40.0
1.2.卢森堡,卢森堡 新增次留,0.2,0.179487,0.159091,0.2,0.073171,0.172414,0.020513,11.428571
1.2.印度,印度 新增次留,0.212569,0.1875,0.222025,0.208145,0.220134,0.234615,0.025069,13.370302
1.2.印度尼西亚,印度尼西亚 新增次留,0.204866,0.164482,0.187651,0.194683,0.164654,0.176608,0.040384,24.552321
1.2.危地马拉,危地马拉 新增次留,0.172185,0.131783,0.176871,0.170543,0.220588,0.157143,0.040402,30.658356
1.2.厄瓜多尔,厄瓜多尔 新增次留,0.171014,0.157895,0.200627,0.153846,0.172702,0.181303,0.01312,8.309179
1.2.叙利亚,叙利亚 新增次留,0.165605,0.201342,0.203125,0.20979,0.176471,0.22449,-0.035737,-17.749469
1.2.古巴,古巴 新增次留,0.133333,0.230769,0.133333,0.105263,0.233333,0.142857,-0.097436,-42.222222
1.2.吉尔吉斯斯坦,吉尔吉斯斯坦 新增次留,0.19281,0.227907,0.175649,0.138614,0.214505,0.273183,-0.035097,-15.399493
1.2.吉布提,吉布提 新增次留,0.0,0.0,0.0,,0.0,0.5,0.0,
1.2.哈萨克斯坦,哈萨克斯坦 新增次留,0.179136,0.168375,0.157808,0.162338,0.193184,0.245885,0.010761,6.391167
1.2.哥伦比亚,哥伦比亚 新增次留,0.174401,0.175995,0.18069,0.18527,0.198192,0.180707,-0.001593,-0.905373
1.2.哥斯达黎加,哥斯达黎加 新增次留,0.190909,0.174312,0.216783,0.245283,0.237288,0.177966,0.016597,9.521531
1.2.喀麦隆,喀麦隆 新增次留,0.223214,0.271186,0.222973,0.181102,0.272189,0.25,-0.047972,-17.689732
1.2.图瓦卢,图瓦卢 新增次留,,,1.0,0.0,,,,
1.2.土库曼斯坦,土库曼斯坦 新增次留,0.5,0.5,0.25,0.2,0.25,,0.0,0.0
1.2.土耳其,土耳其 新增次留,0.14295,0.144039,0.142228,0.154461,0.141309,0.142857,-0.001089,-0.755796
1.2.圣卢西亚,圣卢西亚 新增次留,0.066667,0.0,0.294118,0.25,0.545455,0.272727,0.066667,
1.2.圣基茨和尼维斯,圣基茨和尼维斯 新增次留,0.285714,0.0,1.0,0.333333,0.0,0.0,0.285714,
1.2.圣多美和普林西比,圣多美和普林西比 新增次留,,0.0,0.0,,0.333333,0.0,,
1.2.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 新增次留,0.5,0.0,0.2,0.0,1.0,0.333333,0.5,
1.2.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 新增次留,,,,,,0.0,,
1.2.圣马力诺,圣马力诺 新增次留,,0.0,0.0,,0.0,,,
1.2.圭亚那,圭亚那 新增次留,0.1,0.285714,0.210526,0.133333,0.129032,0.266667,-0.185714,-65.0
1.2.坦桑尼亚,坦桑尼亚 新增次留,0.248322,0.204545,0.232877,0.186567,0.246835,0.260116,0.043777,21.401939
1.2.埃及,埃及 新增次留,0.172273,0.166667,0.169561,0.168459,0.173193,0.120968,0.005607,3.363914
1.2.埃塞俄比亚,埃塞俄比亚 新增次留,0.170732,0.2,0.171875,0.235714,0.196262,0.22069,-0.029268,-14.634146
1.2.基里巴斯,基里巴斯 新增次留,,0.0,,,,,,
1.2.塔吉克斯坦,塔吉克斯坦 新增次留,0.210526,0.176471,0.25,0.166667,0.159091,0.117647,0.034056,19.298246
1.2.塞内加尔,塞内加尔 新增次留,0.186275,0.2375,0.26087,0.242981,0.290938,0.243328,-0.051225,-21.568627
1.2.塞尔维亚,塞尔维亚 新增次留,0.114914,0.15873,0.169691,0.141075,0.175615,0.184652,-0.043816,-27.603912
1.2.塞拉利昂,塞拉利昂 新增次留,0.318182,0.333333,0.333333,0.327869,0.22449,0.267857,-0.015152,-4.545455
1.2.塞浦路斯,塞浦路斯 新增次留,0.225806,0.218045,0.122449,0.186335,0.169118,0.242991,0.007761,3.559511
1.2.塞舌尔,塞舌尔 新增次留,0.222222,0.555556,0.25,0.0,0.166667,0.5,-0.333333,-60.0
1.2.墨西哥,墨西哥 新增次留,0.157841,0.159869,0.159003,0.155703,0.15516,0.1423,-0.002027,-1.268174
1.2.多哥,多哥 新增次留,0.156863,0.208333,0.191489,0.230769,0.247423,0.278195,-0.051471,-24.705882
1.2.多米尼克,多米尼克 新增次留,0.333333,0.0,,0.333333,0.333333,0.5,0.333333,
1.2.多米尼加,多米尼加 新增次留,0.212851,0.243446,0.2,0.180428,0.187726,0.266447,-0.030594,-12.567192
1.2.奥兰群岛,奥兰群岛 新增次留,0.0,,0.0,,,,,
1.2.奥地利,奥地利 新增次留,0.174877,0.175889,0.186944,0.178396,0.176245,0.173913,-0.001012,-0.575635
1.2.委内瑞拉,委内瑞拉 新增次留,0.136667,0.204787,0.153226,0.168449,0.175644,0.213303,-0.068121,-33.264069
1.2.孟加拉,孟加拉 新增次留,0.168539,0.18713,0.188437,0.188953,0.203774,0.200774,-0.018591,-9.93484
1.2.安哥拉,安哥拉 新增次留,0.148515,0.206522,0.201835,0.259259,0.184783,0.189189,-0.058007,-28.087546
1.2.安圭拉,安圭拉 新增次留,0.0,0.0,0.0,0.5,,0.0,0.0,
1.2.安提瓜和巴布达,安提瓜和巴布达 新增次留,0.2,0.0,0.153846,0.2,0.111111,0.111111,0.2,
1.2.安道尔,安道尔 新增次留,0.0,0.0,0.4,0.333333,0.0,0.0,0.0,
1.2.密克罗尼西亚联邦,密克罗尼西亚联邦 新增次留,0.0,,,0.0,,,,
1.2.尼加拉瓜,尼加拉瓜 新增次留,0.283951,0.202899,0.127273,0.209677,0.090909,0.193548,0.081052,39.94709
1.2.尼日利亚,尼日利亚 新增次留,0.23125,0.245866,0.244658,0.245426,0.249043,0.214087,-0.014616,-5.94469
1.2.尼日尔,尼日尔 新增次留,0.25,0.142857,0.0625,0.044444,0.172414,0.132075,0.107143,75.0
1.2.尼泊尔,尼泊尔 新增次留,0.178571,0.149254,0.177305,0.162791,0.153846,0.135371,0.029318,19.642857
1.2.巴勒斯坦,巴勒斯坦 新增次留,0.123894,0.121495,0.176471,0.16875,0.177083,0.175439,0.002398,1.974132
1.2.巴哈马,巴哈马 新增次留,0.25,0.264706,0.27027,0.138889,0.222222,0.121951,-0.014706,-5.555556
1.2.巴基斯坦,巴基斯坦 新增次留,0.174097,0.190616,0.157734,0.176508,0.210419,0.146991,-0.016519,-8.666209
1.2.巴巴多斯,巴巴多斯 新增次留,0.25,0.0,0.105263,0.115385,0.238095,0.2,0.25,
1.2.巴布亚新几内亚,巴布亚新几内亚 新增次留,0.25,0.5,0.2,0.333333,0.272727,0.117647,-0.25,-50.0
1.2.巴拉圭,巴拉圭 新增次留,0.1625,0.232877,0.2,0.215686,0.210191,0.163399,-0.070377,-30.220588
1.2.巴拿马,巴拿马 新增次留,0.197531,0.157303,0.215909,0.157303,0.179487,0.175926,0.040227,25.573192
1.2.巴林,巴林 新增次留,0.138889,0.216216,0.12,0.148936,0.111111,0.068182,-0.077327,-35.763889
1.2.巴西,巴西 新增次留,0.171188,0.17396,0.179705,0.170856,0.169921,0.169664,-0.002772,-1.593389
1.2.布基纳法索,布基纳法索 新增次留,0.233051,0.223629,0.225714,0.326425,0.268116,0.257862,0.009422,4.213303
1.2.布隆迪,布隆迪 新增次留,0.230769,0.263158,0.285714,0.4,0.454545,0.117647,-0.032389,-12.307692
1.2.希腊,希腊 新增次留,0.20764,0.215228,0.189024,0.184793,0.181514,0.175389,-0.007589,-3.525955
1.2.帕劳,帕劳 新增次留,,,,,,0.0,,
1.2.库克群岛,库克群岛 新增次留,0.0,0.5,,0.5,,0.5,-0.5,-100.0
1.2.库拉索,库拉索 新增次留,0.222222,0.272727,0.2,0.277778,0.2,0.25,-0.050505,-18.518519
1.2.开曼群岛,开曼群岛 新增次留,0.363636,0.090909,0.125,0.0,0.285714,0.0,0.272727,300.0
1.2.德国,德国 新增次留,0.168291,0.186253,0.179862,0.164715,0.167255,0.1665,-0.017962,-9.643676
1.2.意大利,意大利 新增次留,0.153117,0.165045,0.172005,0.174309,0.152746,0.152291,-0.011928,-7.2272
1.2.所罗门群岛,所罗门群岛 新增次留,1.0,1.0,0.0,0.0,0.25,0.333333,0.0,0.0
1.2.拉脱维亚,拉脱维亚 新增次留,0.202326,0.173077,0.18319,0.181058,0.17602,0.172161,0.029249,16.899225
1.2.挪威,挪威 新增次留,0.134146,0.172061,0.194879,0.150883,0.132797,0.178674,-0.037915,-22.03574
1.2.捷克,捷克 新增次留,0.162393,0.16035,0.180628,0.183727,0.167048,0.145119,0.002043,1.274281
1.2.摩尔多瓦,摩尔多瓦 新增次留,0.182171,0.11828,0.205645,0.180556,0.152249,0.145695,0.063891,54.016913
1.2.摩洛哥,摩洛哥 新增次留,0.14375,0.158257,0.146453,0.153689,0.152209,0.131737,-0.014507,-9.166667
1.2.摩纳哥,摩纳哥 新增次留,0.333333,0.3,0.5,0.166667,0.5,,0.033333,11.111111
1.2.文莱,文莱 新增次留,0.428571,0.181818,0.571429,0.0,0.2,0.111111,0.246753,135.714286
1.2.斐济,斐济 新增次留,0.0,0.272727,0.3,0.15,0.25,0.181818,-0.272727,-100.0
1.2.斯威士兰,斯威士兰 新增次留,0.0,0.25,0.0,0.428571,1.0,0.0,-0.25,-100.0
1.2.斯洛伐克,斯洛伐克 新增次留,0.159722,0.206107,0.203704,0.131868,0.10559,0.135593,-0.046385,-22.505144
1.2.斯洛文尼亚,斯洛文尼亚 新增次留,0.153061,0.121212,0.190476,0.154639,0.126582,0.071429,0.031849,26.27551
1.2.斯里兰卡,斯里兰卡 新增次留,0.188889,0.189189,0.168421,0.1875,0.2,0.136364,-0.0003,-0.15873
1.2.新加坡,新加坡 新增次留,0.2,0.244813,0.182796,0.134058,0.192661,0.202429,-0.044813,-18.305085
1.2.新喀里多尼亚,新喀里多尼亚 新增次留,0.0,0.0,0.5,1.0,0.0,,0.0,
1.2.新西兰,新西兰 新增次留,0.182741,0.086705,0.147959,0.154412,0.137255,0.131148,0.096036,110.761421
1.2.日本,日本 新增次留,0.138037,0.154206,0.167213,0.192935,0.151448,0.140523,-0.016169,-10.48522
1.2.智利,智利 新增次留,0.167526,0.179412,0.137615,0.233677,0.150327,0.161194,-0.011886,-6.624979
1.2.柬埔寨,柬埔寨 新增次留,0.202899,0.269231,0.133333,0.120879,0.148148,0.188235,-0.066332,-24.637681
1.2.根西岛,根西岛 新增次留,0.0,0.25,0.0,0.5,0.111111,0.142857,-0.25,-100.0
1.2.格林纳达,格林纳达 新增次留,0.2,0.0,0.5,0.0,0.285714,0.0,0.2,
1.2.格陵兰,格陵兰 新增次留,1.0,0.0,,0.5,,0.0,1.0,
1.2.格鲁吉亚,格鲁吉亚 新增次留,0.169683,0.184549,0.166951,0.189831,0.151316,0.199017,-0.014866,-8.055351
1.2.比利时,比利时 新增次留,0.160804,0.136038,0.142169,0.158317,0.136054,0.205128,0.024766,18.20506
1.2.毛里塔尼亚,毛里塔尼亚 新增次留,0.25,0.166667,0.263158,0.191489,0.177778,0.258065,0.083333,50.0
1.2.毛里求斯,毛里求斯 新增次留,0.111111,0.12,0.138889,0.357143,0.1875,0.05,-0.008889,-7.407407
1.2.汤加,汤加 新增次留,1.0,0.0,,0.0,0.0,,1.0,
1.2.沙特阿拉伯,沙特阿拉伯 新增次留,0.148893,0.159274,0.118531,0.156006,0.158771,0.139579,-0.010381,-6.517587
1.2.法国,法国 新增次留,0.15635,0.170901,0.17013,0.179614,0.152771,0.159664,-0.01455,-8.513947
1.2.法属圣马丁,法属圣马丁 新增次留,0.0,,0.333333,0.0,1.0,0.333333,,
1.2.法属圭亚那,法属圭亚那 新增次留,,0.5,0.5,0.5,0.0,0.0,,
1.2.法属波利尼西亚,法属波利尼西亚 新增次留,0.571429,0.142857,0.0,0.307692,0.0,0.75,0.428571,300.0
1.2.法罗群岛,法罗群岛 新增次留,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,
1.2.波兰,波兰 新增次留,0.159943,0.191278,0.159727,0.163084,0.184052,0.190316,-0.031334,-16.381599
1.2.波多黎各,波多黎各 新增次留,0.146667,0.182353,0.201389,0.195531,0.1875,0.179487,-0.035686,-19.569892
1.2.波黑,波黑 新增次留,0.143345,0.142857,0.186544,0.172775,0.152815,0.135417,0.000488,0.341297
1.2.泰国,泰国 新增次留,0.177165,0.134783,0.191235,0.152727,0.187898,0.195652,0.042383,31.445263
1.2.泽西岛,泽西岛 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.津巴布韦,津巴布韦 新增次留,0.194444,0.114286,0.090909,0.092593,0.162791,0.121212,0.080159,70.138889
1.2.洪都拉斯,洪都拉斯 新增次留,0.220588,0.154545,0.20339,0.167832,0.231405,0.153226,0.066043,42.733564
1.2.海地,海地 新增次留,0.220183,0.217391,0.275,0.181034,0.263566,0.264516,0.002792,1.284404
1.2.澳大利亚,澳大利亚 新增次留,0.128556,0.131579,0.114039,0.121961,0.135822,0.126866,-0.003023,-2.297155
1.2.爱尔兰,爱尔兰 新增次留,0.153982,0.170213,0.196396,0.170047,0.162939,0.136531,-0.01623,-9.535398
1.2.爱沙尼亚,爱沙尼亚 新增次留,0.197674,0.20073,0.200608,0.222642,0.179825,0.235632,-0.003056,-1.522199
1.2.牙买加,牙买加 新增次留,0.193548,0.182482,0.222222,0.190476,0.209877,0.223776,0.011067,6.064516
1.2.特克斯和凯科斯群岛,特克斯和凯科斯群岛 新增次留,0.25,0.0,0.1,0.142857,0.222222,0.2,0.25,
1.2.特立尼达和多巴哥,特立尼达和多巴哥 新增次留,0.191489,0.121951,0.244898,0.207547,0.137255,0.107143,0.069538,57.021277
1.2.玻利维亚,玻利维亚 新增次留,0.164706,0.111801,0.151163,0.137931,0.161677,0.151351,0.052905,47.320261
1.2.瑞典,瑞典 新增次留,0.203252,0.207442,0.177273,0.155706,0.175031,0.175207,-0.00419,-2.01976
1.2.瑞士,瑞士 新增次留,0.161351,0.152918,0.167987,0.166359,0.174419,0.172577,0.008433,5.51496
1.2.瓜德罗普,瓜德罗普 新增次留,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,
1.2.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 新增次留,,,,,,,,
1.2.瓦努阿图,瓦努阿图 新增次留,0.75,1.0,,,,0.0,-0.25,-25.0
1.2.留尼汪岛,留尼汪岛 新增次留,0.0625,0.083333,0.25,0.083333,0.285714,0.230769,-0.020833,-25.0
1.2.白俄罗斯,白俄罗斯 新增次留,0.162011,0.141457,0.17666,0.164995,0.173167,0.208543,0.020555,14.530671
1.2.百慕大,百慕大 新增次留,0.0,0.181818,0.142857,0.5,0.0,0.0,-0.181818,-100.0
1.2.直布罗陀,直布罗陀 新增次留,0.166667,0.0,0.0,0.0,0.2,0.4,0.166667,
1.2.福克兰群岛,福克兰群岛 新增次留,,,,,0.0,,,
1.2.科威特,科威特 新增次留,0.144068,0.204301,0.198347,0.115942,0.120482,0.141844,-0.060233,-29.482605
1.2.科摩罗,科摩罗 新增次留,0.0,0.333333,0.0,0.0,0.2,0.2,-0.333333,-100.0
1.2.科特迪瓦,科特迪瓦 新增次留,0.176,0.211765,0.199187,0.214797,0.216285,0.242171,-0.035765,-16.888889
1.2.科索沃,科索沃 新增次留,0.108434,0.224138,0.222222,0.245902,0.195402,0.242857,-0.115704,-51.621872
1.2.秘鲁,秘鲁 新增次留,0.183746,0.142349,0.166667,0.208929,0.174074,0.165329,0.041397,29.081272
1.2.突尼斯,突尼斯 新增次留,0.16055,0.165957,0.173684,0.176724,0.129167,0.12,-0.005407,-3.258057
1.2.立陶宛,立陶宛 新增次留,0.181102,0.228739,0.189573,0.140449,0.175,0.158491,-0.047637,-20.825762
1.2.索马里,索马里 新增次留,0.16092,0.173913,0.166667,0.234568,0.203125,0.175,-0.012994,-7.471264
1.2.约旦,约旦 新增次留,0.145833,0.132597,0.140969,0.14218,0.183673,0.122807,0.013237,9.982639
1.2.纳米比亚,纳米比亚 新增次留,0.190476,0.0,0.347826,0.333333,0.111111,0.133333,0.190476,
1.2.缅甸,缅甸 新增次留,0.141304,0.134021,0.097087,0.129252,0.109489,0.161972,0.007284,5.434783
1.2.罗马尼亚,罗马尼亚 新增次留,0.154613,0.16375,0.133249,0.157187,0.146221,0.164368,-0.009137,-5.579563
1.2.美国,美国 新增次留,0.143065,0.142087,0.141235,0.131638,0.134648,0.141733,0.000978,0.688011
1.2.美属维尔京群岛,美属维尔京群岛 新增次留,0.384615,0.0,0.222222,0.454545,0.375,0.2,0.384615,
1.2.老挝,老挝 新增次留,0.375,0.0,0.2,0.0,0.142857,0.166667,0.375,
1.2.肯尼亚,肯尼亚 新增次留,0.206186,0.239819,0.257576,0.19403,0.199187,0.233108,-0.033633,-14.024509
1.2.芬兰,芬兰 新增次留,0.183333,0.203501,0.198502,0.186441,0.186017,0.202247,-0.020168,-9.910394
1.2.苏丹,苏丹 新增次留,0.075,0.114286,0.066667,0.214286,0.127273,0.08,-0.039286,-34.375
1.2.苏里南,苏里南 新增次留,0.285714,0.111111,0.142857,0.272727,0.176471,0.076923,0.174603,157.142857
1.2.英国,英国 新增次留,0.145633,0.147629,0.143048,0.122748,0.127625,0.150946,-0.001996,-1.3519
1.2.英属维尔京群岛,英属维尔京群岛 新增次留,,0.5,0.666667,0.0,0.0,0.166667,,
1.2.荷兰,荷兰 新增次留,0.194245,0.206157,0.200638,0.200703,0.193769,0.188979,-0.011913,-5.778515
1.2.荷兰加勒比,荷兰加勒比 新增次留,,0.25,0.0,0.333333,,0.0,,
1.2.荷属圣马丁,荷属圣马丁 新增次留,0.75,0.75,0.4,0.333333,0.0,0.6,0.0,0.0
1.2.莫桑比克,莫桑比克 新增次留,0.21659,0.263158,0.226131,0.252212,0.234568,0.256637,-0.046568,-17.695853
1.2.莱索托,莱索托 新增次留,0.0,0.333333,0.0,0.0,0.0,0.333333,-0.333333,-100.0
1.2.菲律宾,菲律宾 新增次留,0.178158,0.19204,0.18526,0.17693,0.182243,0.172428,-0.013882,-7.228737
1.2.萨尔瓦多,萨尔瓦多 新增次留,0.244681,0.118812,0.164384,0.180851,0.238636,0.135417,0.125869,105.939716
1.2.萨摩亚,萨摩亚 新增次留,1.0,0.0,0.0,,1.0,0.0,1.0,
1.2.葡萄牙,葡萄牙 新增次留,0.155188,0.169672,0.170312,0.168443,0.16087,0.150661,-0.014484,-8.536396
1.2.蒙古,蒙古 新增次留,0.08,0.159091,0.130435,0.130435,0.095238,0.0625,-0.079091,-49.714286
1.2.西班牙,西班牙 新增次留,0.159533,0.176331,0.171663,0.166932,0.158537,0.157288,-0.016798,-9.526545
1.2.贝宁,贝宁 新增次留,0.30597,0.272727,0.179012,0.277457,0.314286,0.250602,0.033243,12.189055
1.2.赞比亚,赞比亚 新增次留,0.153846,0.274194,0.155556,0.283333,0.277778,0.152778,-0.120347,-43.891403
1.2.赤道几内亚,赤道几内亚 新增次留,0.125,0.0,0.111111,0.142857,0.0,0.083333,0.125,
1.2.越南,越南 新增次留,0.164983,0.209559,0.149533,0.152249,0.15,0.162712,-0.044576,-21.271191
1.2.阿塞拜疆,阿塞拜疆 新增次留,0.112601,0.165625,0.160287,0.16129,0.113022,0.128049,-0.053024,-32.014771
1.2.阿富汗,阿富汗 新增次留,0.162791,0.28169,0.206897,0.226415,0.243697,0.207792,-0.118899,-42.209302
1.2.阿尔及利亚,阿尔及利亚 新增次留,0.128514,0.176,0.179487,0.114286,0.154098,0.115385,-0.047486,-26.98065
1.2.阿尔巴尼亚,阿尔巴尼亚 新增次留,0.178322,0.167857,0.174757,0.195246,0.165577,0.154229,0.010465,6.234191
1.2.阿曼,阿曼 新增次留,0.208955,0.076923,0.126984,0.147059,0.202454,0.140625,0.132032,171.641791
1.2.阿根廷,阿根廷 新增次留,0.132121,0.177866,0.167089,0.188067,0.171533,0.168662,-0.045744,-25.718519
1.2.阿联酋,阿联酋 新增次留,0.15285,0.14,0.171548,0.141805,0.168142,0.135632,0.01285,9.178386
1.2.阿鲁巴,阿鲁巴 新增次留,0.105263,0.307692,0.105263,0.333333,0.357143,0.266667,-0.202429,-65.789474
1.2.韩国,韩国 新增次留,0.117647,0.132979,0.10917,0.139535,0.12987,0.138249,-0.015332,-11.529412
1.2.马尔代夫,马尔代夫 新增次留,0.033333,0.344828,0.371429,0.235294,0.263158,0.225,-0.311494,-90.333333
1.2.马恩岛,马恩岛 新增次留,0.0,0.090909,0.125,0.0,0.0,0.1,-0.090909,-100.0
1.2.马拉维,马拉维 新增次留,0.428571,0.304348,0.282051,0.289474,0.195652,0.3,0.124224,40.816327
1.2.马提尼克岛,马提尼克岛 新增次留,0.5,0.0,0.25,0.0,0.0,0.0,0.5,
1.2.马来西亚,马来西亚 新增次留,0.168317,0.16879,0.20462,0.161765,0.180157,0.16358,-0.000473,-0.280217
1.2.马约特,马约特 新增次留,,0.0,,,,,,
1.2.马绍尔群岛,马绍尔群岛 新增次留,,0.0,0.0,,,0.0,,
1.2.马耳他,马耳他 新增次留,0.280488,0.107692,0.226667,0.272727,0.117647,0.192982,0.172795,160.452962
1.2.马达加斯加,马达加斯加 新增次留,0.193878,0.194175,0.239583,0.212766,0.214286,0.207207,-0.000297,-0.153061
1.2.马里,马里 新增次留,0.204023,0.144279,0.186126,0.175676,0.247706,0.285714,0.059744,41.409037
1.2.黎巴嫩,黎巴嫩 新增次留,0.148148,0.199095,0.174545,0.169139,0.158774,0.138577,-0.050947,-25.589226
1.2.黑山,黑山 新增次留,0.189873,0.174825,0.239521,0.174419,0.177914,0.138211,0.015048,8.607595
2,整体 新增UV,42443.714286,42277.428571,44210.285714,45928.142857,47333.857143,42419.0,166.285714,0.39332
2.1,渠道 新增UV,16449.714286,17167.571429,17285.142857,18954.142857,18273.571429,16875.0,-717.857143,-4.181472
2.1.unknow,unknow 新增UV,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1.不丹,不丹 新增UV,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.1.东帝汶,东帝汶 新增UV,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
2.1.中国,中国 新增UV,1.4,1.0,1.0,2.0,1.0,1.0,0.4,40.0
2.1.中国台湾,中国台湾 新增UV,1.0,1.4,1.5,1.0,2.0,1.0,-0.4,-28.571429
2.1.中国澳门,中国澳门 新增UV,0.0,0.0,1.0,0.0,1.0,1.0,0.0,
2.1.中国香港,中国香港 新增UV,85.0,12.0,11.857143,13.571429,5.857143,3.428571,73.0,608.333333
2.1.中非,中非 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.丹麦,丹麦 新增UV,2.0,1.333333,1.166667,1.75,1.4,1.8,0.666667,50.0
2.1.乌克兰,乌克兰 新增UV,25.285714,21.857143,21.285714,22.285714,25.142857,28.285714,3.428571,15.686275
2.1.乌兹别克斯坦,乌兹别克斯坦 新增UV,5.714286,3.714286,5.714286,3.714286,6.571429,4.285714,2.0,53.846154
2.1.乌干达,乌干达 新增UV,1.5,1.0,1.0,1.5,1.0,1.4,0.5,50.0
2.1.乌拉圭,乌拉圭 新增UV,2.4,1.333333,1.4,1.8,2.0,3.166667,1.066667,80.0
2.1.乍得,乍得 新增UV,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
2.1.也门,也门 新增UV,1.0,0.0,0.0,1.5,1.0,0.0,1.0,
2.1.亚美尼亚,亚美尼亚 新增UV,2.714286,2.666667,2.0,1.8,2.333333,2.666667,0.047619,1.785714
2.1.以色列,以色列 新增UV,3.0,2.0,3.142857,2.6,3.571429,2.166667,1.0,50.0
2.1.伊拉克,伊拉克 新增UV,7.285714,6.285714,6.571429,6.714286,8.285714,5.285714,1.0,15.909091
2.1.伊朗,伊朗 新增UV,626.857143,108.428571,50.428571,40.428571,27.333333,1.0,518.428571,478.129117
2.1.伯利兹,伯利兹 新增UV,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
2.1.佛得角,佛得角 新增UV,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2.1.俄罗斯,俄罗斯 新增UV,291.428571,277.142857,286.142857,305.428571,337.285714,306.714286,14.285714,5.154639
2.1.保加利亚,保加利亚 新增UV,4.0,2.0,3.5,2.428571,1.833333,2.5,2.0,100.0
2.1.克罗地亚,克罗地亚 新增UV,3.714286,2.714286,1.714286,2.0,3.571429,2.428571,1.0,36.842105
2.1.关岛,关岛 新增UV,1.5,1.0,0.0,0.0,1.0,0.0,0.5,50.0
2.1.冈比亚,冈比亚 新增UV,3.0,2.0,2.142857,2.857143,3.0,1.5,1.0,50.0
2.1.冰岛,冰岛 新增UV,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2.1.几内亚,几内亚 新增UV,3.0,1.0,1.0,1.0,0.0,1.0,2.0,200.0
2.1.几内亚比绍,几内亚比绍 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.列支敦士登,列支敦士登 新增UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1.刚果共和国,刚果共和国 新增UV,1.0,0.0,0.0,1.0,1.0,0.0,1.0,
2.1.刚果民主共和国,刚果民主共和国 新增UV,1.0,2.0,1.0,1.0,1.333333,1.0,-1.0,-50.0
2.1.利比亚,利比亚 新增UV,1.0,1.0,1.0,1.0,1.0,1.333333,0.0,0.0
2.1.利比里亚,利比里亚 新增UV,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2.1.加拿大,加拿大 新增UV,200.428571,343.428571,129.857143,284.285714,300.857143,273.142857,-143.0,-41.638935
2.1.加纳,加纳 新增UV,5.0,5.428571,5.0,6.0,4.0,4.428571,-0.428571,-7.894737
2.1.加蓬,加蓬 新增UV,0.0,0.0,1.0,0.0,0.0,1.0,0.0,
2.1.匈牙利,匈牙利 新增UV,2.0,1.5,2.166667,1.857143,2.571429,2.25,0.5,33.333333
2.1.北马其顿,北马其顿 新增UV,1.5,1.0,1.5,1.2,1.75,1.5,0.5,50.0
2.1.北马里亚纳群岛,北马里亚纳群岛 新增UV,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2.1.南苏丹,南苏丹 新增UV,6.857143,6.142857,6.142857,6.857143,8.0,6.857143,0.714286,11.627907
2.1.南非,南非 新增UV,4.0,3.142857,2.857143,2.857143,3.714286,4.0,0.857143,27.272727
