层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%
1.1.法属圣马丁,法属圣马丁 新增次留,0.0,,,,0.0,,0.0,,,
1.1.法属圭亚那,法属圭亚那 新增次留,,0.0,,0.0,0.5,0.0,0.0,0.0,,
1.1.法属波利尼西亚,法属波利尼西亚 新增次留,0.0,,0.0,,,1.0,,,,
1.1.法罗群岛,法罗群岛 新增次留,,,,,,0.0,,,,
1.1.波兰,波兰 新增次留,0.168831,0.108108,0.101449,0.108696,0.140351,0.130435,0.147059,0.155172,0.060723,56.168831
1.1.波多黎各,波多黎各 新增次留,0.222222,0.142857,0.277778,0.2,0.230769,0.045455,0.117647,0.0,0.079365,55.555556
1.1.波黑,波黑 新增次留,0.142857,0.142857,0.0,0.222222,0.25,0.25,0.0,0.1,0.0,0.0
1.1.泰国,泰国 新增次留,0.125,0.25,0.076923,0.111111,0.3,0.090909,0.181818,0.318182,-0.125,-50.0
1.1.泽西岛,泽西岛 新增次留,,,0.0,,,,0.0,,,
1.1.津巴布韦,津巴布韦 新增次留,,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,,
1.1.洪都拉斯,洪都拉斯 新增次留,0.2,0.142857,0.090909,0.125,0.090909,0.4,0.083333,0.230769,0.057143,40.0
1.1.海地,海地 新增次留,0.090909,0.4,0.125,0.181818,0.0,0.2,1.0,0.25,-0.309091,-77.272727
1.1.澳大利亚,澳大利亚 新增次留,0.10472,0.102207,0.095238,0.080268,0.092031,0.098298,0.122995,0.128492,0.002513,2.458769
1.1.爱尔兰,爱尔兰 新增次留,0.166667,0.047619,0.26087,0.117647,0.142857,0.136364,0.136364,0.125,0.119048,250.0
1.1.爱沙尼亚,爱沙尼亚 新增次留,0.166667,0.1875,0.153846,0.0,0.142857,0.181818,0.0,0.181818,-0.020833,-11.111111
1.1.牙买加,牙买加 新增次留,0.105263,0.25,0.285714,0.2,0.25,0.125,0.125,0.0,-0.144737,-57.894737
1.1.特克斯和凯科斯群岛,特克斯和凯科斯群岛 新增次留,0.0,0.0,0.0,0.333333,,0.0,,1.0,0.0,
1.1.特立尼达和多巴哥,特立尼达和多巴哥 新增次留,0.25,0.0,0.142857,0.0,1.0,0.166667,0.166667,0.0,0.25,
1.1.玻利维亚,玻利维亚 新增次留,0.083333,0.222222,0.052632,0.0,0.208333,0.038462,0.058824,0.111111,-0.138889,-62.5
1.1.瑞典,瑞典 新增次留,0.181818,0.193182,0.109091,0.104762,0.083333,0.2,0.1,0.263158,-0.011364,-5.882353
1.1.瑞士,瑞士 新增次留,0.068966,0.130435,0.205128,0.157895,0.1,0.058824,0.041667,0.275,-0.061469,-47.126437
1.1.瓜德罗普,瓜德罗普 新增次留,,,,,0.0,,,0.0,,
1.1.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 新增次留,,,,,,,,,,
1.1.瓦努阿图,瓦努阿图 新增次留,,0.5,,,,,,0.0,,
1.1.留尼汪岛,留尼汪岛 新增次留,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
1.1.白俄罗斯,白俄罗斯 新增次留,0.088,0.122951,0.11,0.078652,0.101695,0.042105,0.076271,0.092308,-0.034951,-28.426667
1.1.百慕大,百慕大 新增次留,,,,0.0,,,,0.0,,
1.1.直布罗陀,直布罗陀 新增次留,0.0,,0.0,0.0,0.0,,0.0,,,
1.1.福克兰群岛,福克兰群岛 新增次留,,,,,,,,,,
1.1.科威特,科威特 新增次留,0.0,0.0,0.0,0.0,0.375,0.142857,0.0,0.0,0.0,
1.1.科摩罗,科摩罗 新增次留,,,,,,,,,,
1.1.科特迪瓦,科特迪瓦 新增次留,0.0,0.0,0.5,0.285714,0.0,0.25,0.25,0.333333,0.0,
1.1.科索沃,科索沃 新增次留,0.0,0.333333,0.0,0.0,,0.0,0.0,0.333333,-0.333333,-100.0
1.1.秘鲁,秘鲁 新增次留,0.079365,0.079365,0.044776,0.112676,0.085714,0.084746,0.072464,0.105882,0.0,0.0
1.1.突尼斯,突尼斯 新增次留,0.111111,0.083333,0.1,0.333333,0.076923,0.2,0.444444,0.333333,0.027778,33.333333
1.1.立陶宛,立陶宛 新增次留,0.142857,0.0,0.1875,0.0,0.181818,0.0,0.0,0.0,0.142857,
1.1.索马里,索马里 新增次留,0.0,0.2,0.0,0.25,0.0,0.111111,0.25,0.333333,-0.2,-100.0
1.1.约旦,约旦 新增次留,0.111111,0.222222,0.0,0.090909,0.0,0.2,0.333333,0.217391,-0.111111,-50.0
1.1.纳米比亚,纳米比亚 新增次留,,,,,,,0.5,,,
1.1.缅甸,缅甸 新增次留,0.0625,0.1,0.125,0.0,0.125,0.294118,0.214286,0.142857,-0.0375,-37.5
1.1.罗马尼亚,罗马尼亚 新增次留,0.178571,0.038462,0.25,0.151515,0.043478,0.15,0.272727,0.129032,0.14011,364.285714
1.1.美国,美国 新增次留,0.133077,0.131589,0.12552,0.131526,0.125514,0.115726,0.108758,0.115677,0.001489,1.131368
1.1.美属维尔京群岛,美属维尔京群岛 新增次留,0.0,,,0.0,1.0,0.0,,,,
1.1.老挝,老挝 新增次留,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,
1.1.肯尼亚,肯尼亚 新增次留,0.166667,0.25,0.0,0.333333,0.214286,0.263158,0.111111,0.411765,-0.083333,-33.333333
1.1.芬兰,芬兰 新增次留,0.166667,0.15873,0.255319,0.177778,0.181818,0.230769,0.153846,0.136364,0.007937,5.0
1.1.苏丹,苏丹 新增次留,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
1.1.苏里南,苏里南 新增次留,0.0,,0.0,0.0,0.0,,0.0,0.0,,
1.1.英国,英国 新增次留,0.136621,0.128592,0.13651,0.152954,0.156833,0.14301,0.151022,0.150761,0.00803,6.244272
1.1.英属维尔京群岛,英属维尔京群岛 新增次留,1.0,0.0,0.0,,,,0.0,0.0,1.0,
1.1.荷兰,荷兰 新增次留,0.168605,0.154839,0.138889,0.190184,0.2,0.117647,0.079646,0.141509,0.013766,8.890504
1.1.荷兰加勒比,荷兰加勒比 新增次留,0.0,,,,0.0,,,,,
1.1.荷属圣马丁,荷属圣马丁 新增次留,0.0,,0.0,,0.0,1.0,0.0,,,
1.1.莫桑比克,莫桑比克 新增次留,,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,,
1.1.莱索托,莱索托 新增次留,0.0,,,,,,,,,
1.1.菲律宾,菲律宾 新增次留,0.138889,0.134615,0.088889,0.133333,0.224138,0.107143,0.181818,0.153846,0.004274,3.174603
1.1.萨尔瓦多,萨尔瓦多 新增次留,0.090909,0.166667,0.153846,0.066667,0.1,0.222222,0.090909,0.0,-0.075758,-45.454545
1.1.萨摩亚,萨摩亚 新增次留,,,,,,0.0,,1.0,,
1.1.葡萄牙,葡萄牙 新增次留,0.126984,0.101695,0.134146,0.164179,0.16129,0.126761,0.052632,0.134615,0.025289,24.867725
1.1.蒙古,蒙古 新增次留,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,
1.1.西班牙,西班牙 新增次留,0.14208,0.156126,0.16726,0.153082,0.135011,0.172897,0.170663,0.155668,-0.014046,-8.996721
1.1.贝宁,贝宁 新增次留,0.0,0.0,0.0,0.333333,1.0,0.666667,0.0,,0.0,
1.1.赞比亚,赞比亚 新增次留,0.5,0.5,0.0,0.0,0.5,0.333333,0.0,0.333333,0.0,0.0
1.1.赤道几内亚,赤道几内亚 新增次留,,,,,,,,,,
1.1.越南,越南 新增次留,0.111111,0.125,0.266667,0.0,0.3,0.133333,0.235294,0.2,-0.013889,-11.111111
1.1.阿塞拜疆,阿塞拜疆 新增次留,0.2,0.075,0.142857,0.090909,0.125,0.238095,0.071429,0.076923,0.125,166.666667
1.1.阿富汗,阿富汗 新增次留,0.0,0.0,0.0,0.125,0.285714,0.333333,0.0,0.0,0.0,
1.1.阿尔及利亚,阿尔及利亚 新增次留,0.25,0.272727,0.052632,0.071429,0.0,0.090909,0.041667,0.0,-0.022727,-8.333333
1.1.阿尔巴尼亚,阿尔巴尼亚 新增次留,0.192308,0.318182,0.117647,0.333333,0.083333,0.05,0.133333,0.272727,-0.125874,-39.56044
1.1.阿曼,阿曼 新增次留,0.5,0.333333,0.0,0.333333,0.25,0.25,0.0,0.0,0.166667,50.0
1.1.阿根廷,阿根廷 新增次留,0.096774,0.054545,0.093023,0.049383,0.04,0.084337,0.036145,0.082474,0.042229,77.419355
1.1.阿联酋,阿联酋 新增次留,0.227273,0.0,0.12,0.242424,0.125,0.157895,0.205128,0.095238,0.227273,
1.1.阿鲁巴,阿鲁巴 新增次留,0.5,0.166667,0.666667,0.5,0.142857,0.0,0.0,0.333333,0.333333,200.0
1.1.韩国,韩国 新增次留,0.0,0.076923,0.0,0.090909,0.142857,0.0,0.153846,0.076923,-0.076923,-100.0
1.1.马尔代夫,马尔代夫 新增次留,0.0,0.0,,0.333333,0.5,1.0,0.0,0.5,0.0,
1.1.马恩岛,马恩岛 新增次留,,0.5,,0.0,,,0.0,0.0,,
1.1.马拉维,马拉维 新增次留,1.0,,,0.333333,0.5,0.5,0.0,,,
1.1.马提尼克岛,马提尼克岛 新增次留,,,,,,0.0,,0.0,,
1.1.马来西亚,马来西亚 新增次留,0.0,0.2,0.090909,0.117647,0.153846,0.083333,0.173913,0.076923,-0.2,-100.0
1.1.马约特,马约特 新增次留,,,,,,,,,,
1.1.马绍尔群岛,马绍尔群岛 新增次留,0.0,,,,,,,,,
1.1.马耳他,马耳他 新增次留,1.0,0.428571,0.111111,0.0,0.2,0.272727,0.25,0.166667,0.571429,133.333333
1.1.马达加斯加,马达加斯加 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
1.1.马里,马里 新增次留,0.0,0.0,0.2,0.0,0.071429,0.333333,,0.0,0.0,
1.1.黎巴嫩,黎巴嫩 新增次留,0.285714,0.083333,0.0,0.166667,0.125,0.076923,0.5,0.25,0.202381,242.857143
1.1.黑山,黑山 新增次留,0.2,0.428571,0.0,0.333333,0.333333,0.4,0.333333,0.0,-0.228571,-53.333333
1.2,自然 新增次留,0.160017,0.158065,0.162153,0.166525,0.168695,0.161145,0.164972,0.166212,0.001952,1.234916
1.2.unknow,unknow 新增次留,0.071429,0.0,0.111111,0.0,0.0,0.071429,0.0625,0.0,0.071429,
1.2.不丹,不丹 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.东帝汶,东帝汶 新增次留,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,
1.2.中国,中国 新增次留,0.166667,0.138889,0.145336,0.155789,0.128266,0.138958,0.154639,0.143631,0.027778,20.0
1.2.中国台湾,中国台湾 新增次留,0.129032,0.106667,0.122222,0.123077,0.12,0.106061,0.179104,0.181818,0.022366,20.967742
1.2.中国澳门,中国澳门 新增次留,0.375,0.0,0.666667,0.0,0.0,0.166667,0.166667,0.0,0.375,
1.2.中国香港,中国香港 新增次留,0.18602,0.183976,0.198903,0.214106,0.2225,0.230769,0.227891,0.218121,0.002044,1.11103
