country_name,os_type,period_type,renewal_k,renewal_rate,period_k_renewed_orders,first_period_paid_orders,n_source_pay_date_rows,renewal_rate_source
其他,android,周,93,0.03360167,,715,,预估
其他,android,周,94,0.03337347,,715,,预估
其他,android,周,95,0.03314921,,715,,预估
其他,android,周,96,0.03292879,,715,,预估
其他,android,周,97,0.03271209,,715,,预估
其他,android,周,98,0.03249902,,715,,预估
其他,android,周,99,0.03228948,,715,,预估
其他,android,周,100,0.03208337,,715,,预估
其他,ios,周,1,0.50044189,2265,4526,0,真实
其他,ios,周,2,0.34800550,1518,4362,0,真实
其他,ios,周,3,0.27781732,1171,4215,0,真实
其他,ios,周,4,0.23001949,944,4104,0,真实
其他,ios,周,5,0.19729594,788,3994,0,真实
其他,ios,周,6,0.17403672,673,3867,0,真实
其他,ios,周,7,0.15633351,585,3742,0,真实
其他,ios,周,8,0.14183223,514,3624,0,真实
其他,ios,周,9,0.12769010,445,3485,0,真实
其他,ios,周,10,0.11748208,377,3209,0,真实
其他,ios,周,11,0.10286104,302,2936,0,真实
其他,ios,周,12,0.09194978,249,2708,0,真实
其他,ios,周,13,0.08252033,203,2460,0,真实
其他,ios,周,14,0.07464115,156,2090,0,真实
其他,ios,周,15,0.08379080,,4526,,预估
其他,ios,周,16,0.08001728,,4526,,预估
其他,ios,周,17,0.07662753,,4526,,预估
其他,ios,周,18,0.07356322,,4526,,预估
其他,ios,周,19,0.07077750,,4526,,预估
其他,ios,周,20,0.06823227,,4526,,预估
其他,ios,周,21,0.06589623,,4526,,预估
其他,ios,周,22,0.06374341,,4526,,预估
其他,ios,周,23,0.06175205,,4526,,预估
其他,ios,周,24,0.05990377,,4526,,预估
其他,ios,周,25,0.05818296,,4526,,预估
其他,ios,周,26,0.05657622,,4526,,预估
其他,ios,周,27,0.05507204,,4526,,预估
其他,ios,周,28,0.05366041,,4526,,预估
其他,ios,周,29,0.05233264,,4526,,预估
其他,ios,周,30,0.05108109,,4526,,预估
其他,ios,周,31,0.04989907,,4526,,预估
其他,ios,周,32,0.04878065,,4526,,预估
其他,ios,周,33,0.04772058,,4526,,预估
其他,ios,周,34,0.04671418,,4526,,预估
其他,ios,周,35,0.04575726,,4526,,预估
其他,ios,周,36,0.04484609,,4526,,预估
其他,ios,周,37,0.04397729,,4526,,预估
其他,ios,周,38,0.04314784,,4526,,预估
其他,ios,周,39,0.04235497,,4526,,预估
其他,ios,周,40,0.04159620,,4526,,预估
其他,ios,周,41,0.04086926,,4526,,预估
其他,ios,周,42,0.04017209,,4526,,预估
其他,ios,周,43,0.03950280,,4526,,预估
其他,ios,周,44,0.03885967,,4526,,预估
其他,ios,周,45,0.03824112,,4526,,预估
其他,ios,周,46,0.03764569,,4526,,预估
其他,ios,周,47,0.03707203,,4526,,预估
其他,ios,周,48,0.03651893,,4526,,预估
其他,ios,周,49,0.03598523,,4526,,预估
其他,ios,周,50,0.03546987,,4526,,预估
其他,ios,周,51,0.03497189,,4526,,预估
其他,ios,周,52,0.03449036,,4526,,预估
其他,ios,周,53,0.03402446,,4526,,预估
其他,ios,周,54,0.03357337,,4526,,预估
其他,ios,周,55,0.03313639,,4526,,预估
其他,ios,周,56,0.03271281,,4526,,预估
其他,ios,周,57,0.03230200,,4526,,预估
其他,ios,周,58,0.03190336,,4526,,预估
其他,ios,周,59,0.03151633,,4526,,预估
其他,ios,周,60,0.03114039,,4526,,预估
其他,ios,周,61,0.03077503,,4526,,预估
其他,ios,周,62,0.03041980,,4526,,预估
其他,ios,周,63,0.03007425,,4526,,预估
其他,ios,周,64,0.02973798,,4526,,预估
其他,ios,周,65,0.02941059,,4526,,预估
其他,ios,周,66,0.02909173,,4526,,预估
其他,ios,周,67,0.02878104,,4526,,预估
其他,ios,周,68,0.02847820,,4526,,预估
其他,ios,周,69,0.02818290,,4526,,预估
其他,ios,周,70,0.02789484,,4526,,预估
其他,ios,周,71,0.02761375,,4526,,预估
其他,ios,周,72,0.02733936,,4526,,预估
其他,ios,周,73,0.02707144,,4526,,预估
其他,ios,周,74,0.02680972,,4526,,预估
其他,ios,周,75,0.02655400,,4526,,预估
其他,ios,周,76,0.02630406,,4526,,预估
其他,ios,周,77,0.02605970,,4526,,预估
其他,ios,周,78,0.02582071,,4526,,预估
其他,ios,周,79,0.02558692,,4526,,预估
其他,ios,周,80,0.02535814,,4526,,预估
其他,ios,周,81,0.02513422,,4526,,预估
其他,ios,周,82,0.02491498,,4526,,预估
其他,ios,周,83,0.02470028,,4526,,预估
其他,ios,周,84,0.02448997,,4526,,预估
其他,ios,周,85,0.02428390,,4526,,预估
其他,ios,周,86,0.02408195,,4526,,预估
其他,ios,周,87,0.02388399,,4526,,预估
其他,ios,周,88,0.02368989,,4526,,预估
其他,ios,周,89,0.02349953,,4526,,预估
其他,ios,周,90,0.02331280,,4526,,预估
其他,ios,周,91,0.02312959,,4526,,预估
其他,ios,周,92,0.02294981,,4526,,预估
其他,ios,周,93,0.02277334,,4526,,预估
其他,ios,周,94,0.02260009,,4526,,预估
其他,ios,周,95,0.02242998,,4526,,预估
其他,ios,周,96,0.02226291,,4526,,预估
其他,ios,周,97,0.02209879,,4526,,预估
其他,ios,周,98,0.02193755,,4526,,预估
其他,ios,周,99,0.02177910,,4526,,预估
其他,ios,周,100,0.02162337,,4526,,预估
加拿大,android,周,1,0.48780488,20,41,0,真实
加拿大,android,周,2,0.38461538,15,39,0,真实
加拿大,android,周,3,0.35897436,14,39,0,真实
加拿大,android,周,4,0.25641026,10,39,0,真实
加拿大,android,周,5,0.16216216,6,37,0,真实
加拿大,android,周,6,0.18661724,,41,,预估
加拿大,android,周,7,0.17005123,,41,,预估
加拿大,android,周,8,0.15689460,,41,,预估
加拿大,android,周,9,0.14613717,,41,,预估
加拿大,android,周,10,0.13714085,,41,,预估
加拿大,android,周,11,0.12948074,,41,,预估
加拿大,android,周,12,0.12286182,,41,,预估
加拿大,android,周,13,0.11707221,,41,,预估
加拿大,android,周,14,0.11195538,,41,,预估
加拿大,android,周,15,0.10739295,,41,,预估
加拿大,android,周,16,0.10329354,,41,,预估
加拿大,android,周,17,0.09958539,,41,,预估
加拿大,android,周,18,0.09621125,,41,,预估
加拿大,android,周,19,0.09312488,,41,,预估
加拿大,android,周,20,0.09028841,,41,,预估
加拿大,android,周,21,0.08767059,,41,,预估
加拿大,android,周,22,0.08524528,,41,,预估
加拿大,android,周,23,0.08299051,,41,,预估
加拿大,android,周,24,0.08088763,,41,,预估
加拿大,android,周,25,0.07892069,,41,,预估
加拿大,android,周,26,0.07707597,,41,,预估
加拿大,android,周,27,0.07534160,,41,,预估
加拿大,android,周,28,0.07370724,,41,,预估
加拿大,android,周,29,0.07216386,,41,,预估
加拿大,android,周,30,0.07070351,,41,,预估
加拿大,android,周,31,0.06931917,,41,,预估
加拿大,android,周,32,0.06800461,,41,,预估
加拿大,android,周,33,0.06675431,,41,,预估
加拿大,android,周,34,0.06556330,,41,,预估
加拿大,android,周,35,0.06442716,,41,,预估
加拿大,android,周,36,0.06334190,,41,,预估
加拿大,android,周,37,0.06230391,,41,,预估
加拿大,android,周,38,0.06130994,,41,,预估
加拿大,android,周,39,0.06035704,,41,,预估
加拿大,android,周,40,0.05944252,,41,,预估
加拿大,android,周,41,0.05856393,,41,,预估
加拿大,android,周,42,0.05771904,,41,,预估
加拿大,android,周,43,0.05690579,,41,,预估
加拿大,android,周,44,0.05612231,,41,,预估
加拿大,android,周,45,0.05536686,,41,,预估
加拿大,android,周,46,0.05463785,,41,,预估
加拿大,android,周,47,0.05393382,,41,,预估
加拿大,android,周,48,0.05325340,,41,,预估
加拿大,android,周,49,0.05259532,,41,,预估
加拿大,android,周,50,0.05195843,,41,,预估
加拿大,android,周,51,0.05134164,,41,,预估
加拿大,android,周,52,0.05074394,,41,,预估
加拿大,android,周,53,0.05016438,,41,,预估
加拿大,android,周,54,0.04960209,,41,,预估
加拿大,android,周,55,0.04905625,,41,,预估
加拿大,android,周,56,0.04852609,,41,,预估
加拿大,android,周,57,0.04801090,,41,,预估
加拿大,android,周,58,0.04750999,,41,,预估
加拿大,android,周,59,0.04702274,,41,,预估
加拿大,android,周,60,0.04654855,,41,,预估
加拿大,android,周,61,0.04608686,,41,,预估
加拿大,android,周,62,0.04563715,,41,,预估
加拿大,android,周,63,0.04519892,,41,,预估
加拿大,android,周,64,0.04477170,,41,,预估
加拿大,android,周,65,0.04435504,,41,,预估
加拿大,android,周,66,0.04394854,,41,,预估
加拿大,android,周,67,0.04355179,,41,,预估
加拿大,android,周,68,0.04316443,,41,,预估
加拿大,android,周,69,0.04278609,,41,,预估
加拿大,android,周,70,0.04241644,,41,,预估
加拿大,android,周,71,0.04205515,,41,,预估
加拿大,android,周,72,0.04170194,,41,,预估
加拿大,android,周,73,0.04135650,,41,,预估
加拿大,android,周,74,0.04101857,,41,,预估
加拿大,android,周,75,0.04068787,,41,,预估
加拿大,android,周,76,0.04036417,,41,,预估
加拿大,android,周,77,0.04004723,,41,,预估
加拿大,android,周,78,0.03973682,,41,,预估
加拿大,android,周,79,0.03943272,,41,,预估
加拿大,android,周,80,0.03913473,,41,,预估
加拿大,android,周,81,0.03884266,,41,,预估
加拿大,android,周,82,0.03855631,,41,,预估
加拿大,android,周,83,0.03827550,,41,,预估
加拿大,android,周,84,0.03800006,,41,,预估
加拿大,android,周,85,0.03772983,,41,,预估
加拿大,android,周,86,0.03746465,,41,,预估
加拿大,android,周,87,0.03720436,,41,,预估
加拿大,android,周,88,0.03694883,,41,,预估
加拿大,android,周,89,0.03669791,,41,,预估
加拿大,android,周,90,0.03645147,,41,,预估
加拿大,android,周,91,0.03620938,,41,,预估
加拿大,android,周,92,0.03597152,,41,,预估
加拿大,android,周,93,0.03573777,,41,,预估
加拿大,android,周,94,0.03550801,,41,,预估
加拿大,android,周,95,0.03528214,,41,,预估
加拿大,android,周,96,0.03506005,,41,,预估
加拿大,android,周,97,0.03484163,,41,,预估
加拿大,android,周,98,0.03462680,,41,,预估
加拿大,android,周,99,0.03441545,,41,,预估
加拿大,android,周,100,0.03420749,,41,,预估
加拿大,ios,周,1,0.44162437,174,394,0,真实
加拿大,ios,周,2,0.32189974,122,379,0,真实
加拿大,ios,周,3,0.27624309,100,362,0,真实
加拿大,ios,周,4,0.22478386,78,347,0,真实
加拿大,ios,周,5,0.18597561,61,328,0,真实
加拿大,ios,周,6,0.18011889,,394,,预估
加拿大,ios,周,7,0.16630844,,394,,预估
加拿大,ios,周,8,0.15520420,,394,,预估
加拿大,ios,周,9,0.14602663,,394,,预估
加拿大,ios,周,10,0.13827783,,394,,预估
加拿大,ios,周,11,0.13162302,,394,,预估
加拿大,ios,周,12,0.12582770,,394,,预估
加拿大,ios,周,13,0.12072213,,394,,预估
加拿大,ios,周,14,0.11617998,,394,,预估
加拿大,ios,周,15,0.11210509,,394,,预估
加拿大,ios,周,16,0.10842277,,394,,预估
加拿大,ios,周,17,0.10507400,,394,,预估
加拿大,ios,周,18,0.10201148,,394,,预估
加拿大,ios,周,19,0.09919678,,394,,预估
加拿大,ios,周,20,0.09659832,,394,,预估
加拿大,ios,周,21,0.09418985,,394,,预估
加拿大,ios,周,22,0.09194939,,394,,预估
加拿大,ios,周,23,0.08985835,,394,,预估
加拿大,ios,周,24,0.08790089,,394,,预估
加拿大,ios,周,25,0.08606343,,394,,预估
加拿大,ios,周,26,0.08433423,,394,,预估
加拿大,ios,周,27,0.08270311,,394,,预估
加拿大,ios,周,28,0.08116117,,394,,预估
加拿大,ios,周,29,0.07970061,,394,,预估
加拿大,ios,周,30,0.07831453,,394,,预估
加拿大,ios,周,31,0.07699684,,394,,预估
加拿大,ios,周,32,0.07574212,,394,,预估
加拿大,ios,周,33,0.07454553,,394,,预估
加拿大,ios,周,34,0.07340274,,394,,预估
加拿大,ios,周,35,0.07230984,,394,,预估
加拿大,ios,周,36,0.07126332,,394,,预估
加拿大,ios,周,37,0.07026001,,394,,预估
加拿大,ios,周,38,0.06929703,,394,,预估
加拿大,ios,周,39,0.06837175,,394,,预估
加拿大,ios,周,40,0.06748178,,394,,预估
加拿大,ios,周,41,0.06662496,,394,,预估
加拿大,ios,周,42,0.06579927,,394,,预估
加拿大,ios,周,43,0.06500289,,394,,预估
加拿大,ios,周,44,0.06423413,,394,,预估
加拿大,ios,周,45,0.06349143,,394,,预估
加拿大,ios,周,46,0.06277337,,394,,预估
加拿大,ios,周,47,0.06207861,,394,,预估
加拿大,ios,周,48,0.06140592,,394,,预估
加拿大,ios,周,49,0.06075418,,394,,预估
加拿大,ios,周,50,0.06012231,,394,,预估
加拿大,ios,周,51,0.05950933,,394,,预估
加拿大,ios,周,52,0.05891432,,394,,预估
加拿大,ios,周,53,0.05833643,,394,,预估
加拿大,ios,周,54,0.05777485,,394,,预估
加拿大,ios,周,55,0.05722884,,394,,预估
加拿大,ios,周,56,0.05669768,,394,,预估
加拿大,ios,周,57,0.05618073,,394,,预估
加拿大,ios,周,58,0.05567736,,394,,预估
加拿大,ios,周,59,0.05518699,,394,,预估
加拿大,ios,周,60,0.05470907,,394,,预估
加拿大,ios,周,61,0.05424309,,394,,预估
加拿大,ios,周,62,0.05378856,,394,,预估
加拿大,ios,周,63,0.05334502,,394,,预估
加拿大,ios,周,64,0.05291204,,394,,预估
加拿大,ios,周,65,0.05248920,,394,,预估
加拿大,ios,周,66,0.05207612,,394,,预估
加拿大,ios,周,67,0.05167243,,394,,预估
加拿大,ios,周,68,0.05127779,,394,,预估
加拿大,ios,周,69,0.05089185,,394,,预估
加拿大,ios,周,70,0.05051431,,394,,预估
加拿大,ios,周,71,0.05014486,,394,,预估
加拿大,ios,周,72,0.04978323,,394,,预估
加拿大,ios,周,73,0.04942914,,394,,预估
加拿大,ios,周,74,0.04908234,,394,,预估
加拿大,ios,周,75,0.04874257,,394,,预估
加拿大,ios,周,76,0.04840961,,394,,预估
加拿大,ios,周,77,0.04808324,,394,,预估
加拿大,ios,周,78,0.04776323,,394,,预估
加拿大,ios,周,79,0.04744939,,394,,预估
加拿大,ios,周,80,0.04714152,,394,,预估
加拿大,ios,周,81,0.04683943,,394,,预估
加拿大,ios,周,82,0.04654296,,394,,预估
加拿大,ios,周,83,0.04625192,,394,,预估
加拿大,ios,周,84,0.04596615,,394,,预估
加拿大,ios,周,85,0.04568550,,394,,预估
加拿大,ios,周,86,0.04540981,,394,,预估
加拿大,ios,周,87,0.04513895,,394,,预估
加拿大,ios,周,88,0.04487277,,394,,预估
加拿大,ios,周,89,0.04461114,,394,,预估
加拿大,ios,周,90,0.04435393,,394,,预估
加拿大,ios,周,91,0.04410103,,394,,预估
加拿大,ios,周,92,0.04385231,,394,,预估
加拿大,ios,周,93,0.04360765,,394,,预估
加拿大,ios,周,94,0.04336696,,394,,预估
加拿大,ios,周,95,0.04313012,,394,,预估
加拿大,ios,周,96,0.04289704,,394,,预估
加拿大,ios,周,97,0.04266761,,394,,预估
加拿大,ios,周,98,0.04244174,,394,,预估
加拿大,ios,周,99,0.04221934,,394,,预估
加拿大,ios,周,100,0.04200032,,394,,预估
墨西哥,android,周,1,0.65497076,112,171,0,真实
墨西哥,android,周,2,0.42352941,72,170,0,真实
墨西哥,android,周,3,0.30769231,52,169,0,真实
墨西哥,android,周,4,0.27976190,47,168,0,真实
墨西哥,android,周,5,0.23809524,40,168,0,真实
墨西哥,android,周,6,0.21043919,,171,,预估
墨西哥,android,周,7,0.19099857,,171,,预估
墨西哥,android,周,8,0.17561616,,171,,预估
墨西哥,android,周,9,0.16307954,,171,,预估
墨西哥,android,周,10,0.15262544,,171,,预估
墨西哥,android,周,11,0.14374706,,171,,预估
墨西哥,android,周,12,0.13609348,,171,,预估
墨西哥,android,周,13,0.12941324,,171,,预估
墨西哥,android,周,14,0.12352101,,171,,预估
墨西哥,android,周,15,0.11827686,,171,,预估
墨西哥,android,周,16,0.11357302,,171,,预估
墨西哥,android,周,17,0.10932497,,171,,预估
墨西哥,android,周,18,0.10546544,,171,,预估
墨西哥,android,周,19,0.10194012,,171,,预估
墨西哥,android,周,20,0.09870465,,171,,预估
墨西哥,android,周,21,0.09572242,,171,,预估
墨西哥,android,周,22,0.09296290,,171,,预估
墨西哥,android,周,23,0.09040043,,171,,预估
墨西哥,android,周,24,0.08801324,,171,,预估
墨西哥,android,周,25,0.08578277,,171,,预估
墨西哥,android,周,26,0.08369305,,171,,预估
墨西哥,android,周,27,0.08173029,,171,,预估
墨西哥,android,周,28,0.07988248,,171,,预估
墨西哥,android,周,29,0.07813912,,171,,预估
墨西哥,android,周,30,0.07649102,,171,,预估
墨西哥,android,周,31,0.07493005,,171,,预估
墨西哥,android,周,32,0.07344900,,171,,预估
墨西哥,android,周,33,0.07204146,,171,,预估
墨西哥,android,周,34,0.07070174,,171,,预估
墨西哥,android,周,35,0.06942469,,171,,预估
墨西哥,android,周,36,0.06820573,,171,,预估
墨西哥,android,周,37,0.06704071,,171,,预估
墨西哥,android,周,38,0.06592586,,171,,预估
墨西哥,android,周,39,0.06485781,,171,,预估
墨西哥,android,周,40,0.06383345,,171,,预估
墨西哥,android,周,41,0.06284997,,171,,预估
墨西哥,android,周,42,0.06190481,,171,,预估
墨西哥,android,周,43,0.06099560,,171,,预估
墨西哥,android,周,44,0.06012019,,171,,预估
墨西哥,android,周,45,0.05927661,,171,,预估
墨西哥,android,周,46,0.05846301,,171,,预估
墨西哥,android,周,47,0.05767773,,171,,预估
墨西哥,android,周,48,0.05691919,,171,,预估
墨西哥,android,周,49,0.05618597,,171,,预估
墨西哥,android,周,50,0.05547672,,171,,预估
墨西哥,android,周,51,0.05479021,,171,,预估
墨西哥,android,周,52,0.05412527,,171,,预估
墨西哥,android,周,53,0.05348085,,171,,预估
墨西哥,android,周,54,0.05285593,,171,,预估
墨西哥,android,周,55,0.05224958,,171,,预估
墨西哥,android,周,56,0.05166093,,171,,预估
墨西哥,android,周,57,0.05108915,,171,,预估
墨西哥,android,周,58,0.05053348,,171,,预估
墨西哥,android,周,59,0.04999320,,171,,预估
墨西哥,android,周,60,0.04946764,,171,,预估
墨西哥,android,周,61,0.04895615,,171,,预估
墨西哥,android,周,62,0.04845814,,171,,预估
墨西哥,android,周,63,0.04797304,,171,,预估
墨西哥,android,周,64,0.04750032,,171,,预估
墨西哥,android,周,65,0.04703949,,171,,预估
墨西哥,android,周,66,0.04659006,,171,,预估
墨西哥,android,周,67,0.04615158,,171,,预估
墨西哥,android,周,68,0.04572364,,171,,预估
墨西哥,android,周,69,0.04530582,,171,,预估
墨西哥,android,周,70,0.04489776,,171,,预估
墨西哥,android,周,71,0.04449908,,171,,预估
墨西哥,android,周,72,0.04410944,,171,,预估
墨西哥,android,周,73,0.04372852,,171,,预估
墨西哥,android,周,74,0.04335601,,171,,预估
墨西哥,android,周,75,0.04299160,,171,,预估
墨西哥,android,周,76,0.04263503,,171,,预估
墨西哥,android,周,77,0.04228601,,171,,预估
墨西哥,android,周,78,0.04194430,,171,,预估
墨西哥,android,周,79,0.04160965,,171,,预估
墨西哥,android,周,80,0.04128184,,171,,预估
墨西哥,android,周,81,0.04096063,,171,,预估
墨西哥,android,周,82,0.04064581,,171,,预估
墨西哥,android,周,83,0.04033719,,171,,预估
墨西哥,android,周,84,0.04003456,,171,,预估
墨西哥,android,周,85,0.03973775,,171,,预估
墨西哥,android,周,86,0.03944657,,171,,预估
墨西哥,android,周,87,0.03916085,,171,,预估
墨西哥,android,周,88,0.03888043,,171,,预估
墨西哥,android,周,89,0.03860516,,171,,预估
墨西哥,android,周,90,0.03833487,,171,,预估
墨西哥,android,周,91,0.03806944,,171,,预估
墨西哥,android,周,92,0.03780871,,171,,预估
墨西哥,android,周,93,0.03755256,,171,,预估
墨西哥,android,周,94,0.03730086,,171,,预估
墨西哥,android,周,95,0.03705348,,171,,预估
墨西哥,android,周,96,0.03681030,,171,,预估
墨西哥,android,周,97,0.03657122,,171,,预估
墨西哥,android,周,98,0.03633612,,171,,预估
墨西哥,android,周,99,0.03610489,,171,,预估
墨西哥,android,周,100,0.03587744,,171,,预估
墨西哥,ios,周,1,0.56555270,220,389,0,真实
墨西哥,ios,周,2,0.36827957,137,372,0,真实
墨西哥,ios,周,3,0.27586207,96,348,0,真实
墨西哥,ios,周,4,0.23262840,77,331,0,真实
墨西哥,ios,周,5,0.18944099,61,322,0,真实
墨西哥,ios,周,6,0.17300424,,389,,预估
墨西哥,ios,周,7,0.15603538,,389,,预估
墨西哥,ios,周,8,0.14268765,,389,,预估
墨西哥,ios,周,9,0.13186514,,389,,预估
墨西哥,ios,周,10,0.12288153,,389,,预估
墨西哥,ios,周,11,0.11528327,,389,,预估
墨西哥,ios,周,12,0.10875761,,389,,预估
墨西哥,ios,周,13,0.10308127,,389,,预估
墨西哥,ios,周,14,0.09809028,,389,,预估
墨西哥,ios,周,15,0.09366123,,389,,预估
墨西哥,ios,周,16,0.08969935,,389,,预估
墨西哥,ios,周,17,0.08613051,,389,,预估
墨西哥,ios,周,18,0.08289587,,389,,预估
墨西哥,ios,周,19,0.07994804,,389,,预估
墨西哥,ios,周,20,0.07724840,,389,,预估
墨西哥,ios,周,21,0.07476515,,389,,预估
墨西哥,ios,周,22,0.07247183,,389,,预估
墨西哥,ios,周,23,0.07034621,,389,,预估
墨西哥,ios,周,24,0.06836952,,389,,预估
墨西哥,ios,周,25,0.06652574,,389,,预估
墨西哥,ios,周,26,0.06480114,,389,,预估
墨西哥,ios,周,27,0.06318386,,389,,预估
墨西哥,ios,周,28,0.06166360,,389,,预估
墨西哥,ios,周,29,0.06023138,,389,,预估
墨西哥,ios,周,30,0.05887932,,389,,预估
墨西哥,ios,周,31,0.05760048,,389,,预估
墨西哥,ios,周,32,0.05638871,,389,,预估
墨西哥,ios,周,33,0.05523857,,389,,预估
墨西哥,ios,周,34,0.05414519,,389,,预估
墨西哥,ios,周,35,0.05310423,,389,,预估
墨西哥,ios,周,36,0.05211177,,389,,预估
墨西哥,ios,周,37,0.05116429,,389,,预估
墨西哥,ios,周,38,0.05025864,,389,,预估
墨西哥,ios,周,39,0.04939192,,389,,预估
墨西哥,ios,周,40,0.04856153,,389,,预估
墨西哥,ios,周,41,0.04776510,,389,,预估
墨西哥,ios,周,42,0.04700046,,389,,预估
墨西哥,ios,周,43,0.04626563,,389,,预估
墨西哥,ios,周,44,0.04555878,,389,,预估
墨西哥,ios,周,45,0.04487826,,389,,预估
墨西哥,ios,周,46,0.04422253,,389,,预估
墨西哥,ios,周,47,0.04359018,,389,,预估
墨西哥,ios,周,48,0.04297990,,389,,预估
墨西哥,ios,周,49,0.04239049,,389,,预估
墨西哥,ios,周,50,0.04182083,,389,,预估
墨西哥,ios,周,51,0.04126988,,389,,预估
墨西哥,ios,周,52,0.04073667,,389,,预估
墨西哥,ios,周,53,0.04022032,,389,,预估
墨西哥,ios,周,54,0.03971998,,389,,预估
墨西哥,ios,周,55,0.03923488,,389,,预估
墨西哥,ios,周,56,0.03876428,,389,,预估
墨西哥,ios,周,57,0.03830751,,389,,预估
墨西哥,ios,周,58,0.03786393,,389,,预估
墨西哥,ios,周,59,0.03743294,,389,,预估
墨西哥,ios,周,60,0.03701397,,389,,预估
墨西哥,ios,周,61,0.03660650,,389,,预估
墨西哥,ios,周,62,0.03621004,,389,,预估
墨西哥,ios,周,63,0.03582411,,389,,预估
墨西哥,ios,周,64,0.03544827,,389,,预估
墨西哥,ios,周,65,0.03508212,,389,,预估
墨西哥,ios,周,66,0.03472525,,389,,预估
墨西哥,ios,周,67,0.03437729,,389,,预估
墨西哥,ios,周,68,0.03403790,,389,,预估
