层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,wow,wow%
1,日均订阅毛利（剔除退款，$）,139307.200857,125573.207286,130205.769,128979.13,132157.568714,130155.445571,131974.666571,13733.993571,10.937041
1.1,新增毛利,67073.118857,64702.051857,67470.585286,68773.459429,69906.667143,68766.961,66666.334714,2371.067,3.664593
1.1.不丹,不丹新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,29.327,0.0,
1.1.东帝汶,东帝汶新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.中国,中国新增毛利,7.686286,13.079667,1.2408,0.0,12.3705,16.7594,4.634333,-5.393381,-41.23485
1.1.中国内地,中国内地新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.中国台湾,中国台湾新增毛利,0.0,21.0292,4.889,13.177571,6.562667,20.932667,8.539857,-21.0292,-100.0
1.1.中国澳门,中国澳门新增毛利,0.0,0.0,19.273,0.0,0.0,0.0,0.0,0.0,
1.1.中国香港,中国香港新增毛利,19.904,13.645286,9.488,36.4225,8.788667,14.043714,9.078429,6.258714,45.867228
1.1.中非,中非新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.丹麦,丹麦新增毛利,181.660429,144.825286,128.712571,151.237286,140.187143,131.503571,133.187714,36.835143,25.434193
1.1.乌克兰,乌克兰新增毛利,727.561,673.244,687.266429,687.426143,789.184,659.531571,556.638571,54.317,8.067952
1.1.乌兹别克斯坦,乌兹别克斯坦新增毛利,26.661143,24.228571,36.821286,41.401,16.569714,18.221286,25.094286,2.432571,10.040094
1.1.乌干达,乌干达新增毛利,4.023857,0.7505,9.813,9.484667,10.1374,16.401429,9.0134,3.273357,436.156848
1.1.乌拉圭,乌拉圭新增毛利,7.561286,17.638,31.976286,16.494857,11.255429,8.395714,10.658,-10.076714,-57.130708
1.1.乍得,乍得新增毛利,0.0,0.0,0.0,0.0,5.593,0.0,0.0,0.0,
1.1.也门,也门新增毛利,1.3965,0.0,0.0,0.0,0.0,0.0,0.0,1.3965,
1.1.亚美尼亚,亚美尼亚新增毛利,27.134,38.864857,33.441857,40.075143,14.223714,37.854286,26.487429,-11.730857,-30.183714
1.1.以色列,以色列新增毛利,389.224714,408.368857,460.902143,454.951857,461.195429,488.521714,382.639571,-19.144143,-4.687954
1.1.伊拉克,伊拉克新增毛利,7.658,4.3386,6.047,10.651714,1.707286,6.8042,9.659429,3.3194,76.508551
1.1.伊朗,伊朗新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.伯利兹,伯利兹新增毛利,0.0,0.0,0.0,0.0,10.8465,0.0,5.805667,0.0,
1.1.佛得角,佛得角新增毛利,3.375,10.8465,0.0,15.043,0.0,0.0,21.693,-7.4715,-68.883972
1.1.俄罗斯,俄罗斯新增毛利,62.593,91.553714,85.339143,72.567286,64.256429,36.267857,58.414,-28.960714,-31.632484
1.1.保加利亚,保加利亚新增毛利,111.925286,117.397571,79.178143,89.016571,107.674857,106.356571,76.293,-5.472286,-4.661328
1.1.克罗地亚,克罗地亚新增毛利,262.168857,203.139429,223.945143,226.742,202.493429,173.775429,220.134571,59.029429,29.058578
1.1.关岛,关岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.冈比亚,冈比亚新增毛利,4.547667,13.000167,14.25725,5.42325,19.393,15.021,13.682,-8.4525,-65.018397
1.1.冰岛,冰岛新增毛利,17.637571,16.476714,34.263143,19.222571,21.189857,12.640714,6.53,1.160857,7.045441
1.1.几内亚,几内亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.几内亚比绍,几内亚比绍新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.列支敦士登,列支敦士登新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.刚果共和国,刚果共和国新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.刚果民主共和国,刚果民主共和国新增毛利,9.297,0.0,4.3386,0.0,10.6815,0.0,0.0,9.297,
1.1.利比亚,利比亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.利比里亚,利比里亚新增毛利,2.902833,6.295333,6.588167,4.372667,10.3035,5.003833,8.071571,-3.3925,-53.889124
1.1.加拿大,加拿大新增毛利,3002.664571,3063.440429,2997.769143,3095.968714,3034.205571,3201.380429,2966.161,-60.775857,-1.983909
1.1.加纳,加纳新增毛利,23.813857,32.190714,40.484286,39.735,21.241143,19.614,33.444857,-8.376857,-26.022589
1.1.加蓬,加蓬新增毛利,0.0,7.231,0.0,0.0,1.864333,13.118,0.0,-7.231,-100.0
1.1.匈牙利,匈牙利新增毛利,121.521429,118.821286,116.824571,98.646571,115.355857,87.612857,98.892714,2.700143,2.27244
1.1.北马其顿,北马其顿新增毛利,43.655286,31.639286,39.945714,56.035429,33.665714,42.845429,45.321286,12.016,37.978101
1.1.北马里亚纳群岛,北马里亚纳群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.南极洲,南极洲新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.南苏丹,南苏丹新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.南非,南非新增毛利,189.798286,189.478429,182.092286,180.971,197.447,228.270571,180.987571,0.319857,0.168809
1.1.博茨瓦纳,博茨瓦纳新增毛利,0.799,6.518333,6.1215,4.989714,11.066,5.4572,7.231,-5.719333,-87.742265
1.1.卡塔尔,卡塔尔新增毛利,17.662,22.880571,10.694,18.425,23.054286,32.173429,17.809714,-5.218571,-22.807872
1.1.卢旺达,卢旺达新增毛利,0.0,1.864333,9.095333,0.0,13.3805,1.164333,1.696,-1.864333,-100.0
1.1.卢森堡,卢森堡新增毛利,25.546286,6.23,16.225286,20.527286,25.036714,14.726571,22.586833,19.316286,310.05274
1.1.印度,印度新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,
1.1.印度尼西亚,印度尼西亚新增毛利,54.029571,48.561143,49.468714,45.458286,56.906571,48.581,46.537714,5.468429,11.260914
1.1.危地马拉,危地马拉新增毛利,24.392571,29.495,42.807,32.653857,50.109143,42.673429,20.85,-5.102429,-17.2993
1.1.厄瓜多尔,厄瓜多尔新增毛利,124.765429,70.727,53.023286,85.418571,79.757714,71.513857,86.172286,54.038429,76.404242
1.1.叙利亚,叙利亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.古巴,古巴新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.吉尔吉斯斯坦,吉尔吉斯斯坦新增毛利,25.639286,59.783571,41.580286,49.724857,73.318286,73.689429,32.103429,-34.144286,-57.113158
1.1.吉布提,吉布提新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.哈萨克斯坦,哈萨克斯坦新增毛利,331.649714,234.273,278.734429,242.243571,301.795429,227.856286,156.818571,97.376714,41.565487
1.1.哥伦比亚,哥伦比亚新增毛利,397.772286,324.891714,386.316714,351.877,300.018286,352.333571,270.117429,72.880571,22.432265
1.1.哥斯达黎加,哥斯达黎加新增毛利,34.374143,34.350571,33.439,43.168143,25.723429,41.740143,52.767,0.023571,0.06862
1.1.喀麦隆,喀麦隆新增毛利,4.229143,3.353429,3.014571,12.042857,28.064143,7.4525,10.295857,0.875714,26.113998
1.1.土库曼斯坦,土库曼斯坦新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.土耳其,土耳其新增毛利,472.197143,527.216714,555.729143,555.977143,606.609,499.680571,381.733286,-55.019571,-10.435855
1.1.圣卢西亚,圣卢西亚新增毛利,5.42325,7.5215,0.0,1.44,0.0,0.0,1.864333,-2.09825,-27.896696
1.1.圣基茨和尼维斯,圣基茨和尼维斯新增毛利,0.0,2.7965,9.184,7.5215,1.130667,3.468167,0.0,-2.7965,-100.0
1.1.圣多美和普林西比,圣多美和普林西比新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圣巴泰勒米岛,圣巴泰勒米岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯新增毛利,0.0,0.0,0.0,8.33,2.7965,11.54475,9.795333,0.0,
1.1.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圣诞岛,圣诞岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圣马力诺,圣马力诺新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圭亚那,圭亚那新增毛利,0.0,5.42325,7.3472,1.39825,16.326333,7.231,0.9786,-5.42325,-100.0
1.1.坦桑尼亚,坦桑尼亚新增毛利,8.726286,7.085143,11.571429,6.458,11.552429,4.672,14.405333,1.641143,23.163158
1.1.埃及,埃及新增毛利,20.387857,23.096857,21.764857,32.547429,13.748429,22.455714,29.829143,-2.709,-11.728868
1.1.埃塞俄比亚,埃塞俄比亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.基里巴斯,基里巴斯新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.塔吉克斯坦,塔吉克斯坦新增毛利,4.646429,4.9245,26.85625,14.935333,16.748143,5.902833,13.1998,-0.278071,-5.646694
1.1.塞内加尔,塞内加尔新增毛利,7.053,3.386429,13.254857,13.680714,17.751571,19.599,17.808143,3.666571,108.272516
1.1.塞尔维亚,塞尔维亚新增毛利,246.448,208.025857,262.277714,181.531429,244.942143,178.205,182.690571,38.422143,18.469888
1.1.塞拉利昂,塞拉利昂新增毛利,7.51975,12.929,4.3386,15.2664,1.1186,10.8906,6.1356,-5.40925,-41.838116
1.1.塞浦路斯,塞浦路斯新增毛利,70.014143,66.446429,40.117571,48.303429,43.192571,46.280143,30.775143,3.567714,5.369309
1.1.塞舌尔,塞舌尔新增毛利,12.321,1.9105,0.0,0.0,0.0,0.0,1.514333,10.4105,544.90971
1.1.墨西哥,墨西哥新增毛利,774.141143,732.785571,847.547286,784.882714,787.366857,820.999429,836.859286,41.355571,5.643612
1.1.多哥,多哥新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.多米尼克,多米尼克新增毛利,7.231,2.7965,8.7085,10.8465,9.7958,8.904,0.0,4.4345,158.573217
1.1.多米尼加,多米尼加新增毛利,20.93,26.572571,53.693571,53.902571,47.744143,59.162143,40.335857,-5.642571,-21.234571
1.1.奥兰群岛,奥兰群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.奥地利,奥地利新增毛利,188.135857,118.868429,114.047,115.408143,166.941143,148.114,117.459857,69.267429,58.272352
1.1.委内瑞拉,委内瑞拉新增毛利,6.682571,7.754286,6.744429,9.358857,8.654143,6.109857,2.423429,-1.071714,-13.820929
1.1.孟加拉,孟加拉新增毛利,0.0,4.1468,6.571667,0.0,5.9018,0.53,0.6315,-4.1468,-100.0
1.1.安哥拉,安哥拉新增毛利,4.675333,0.5586,1.864333,6.686,6.8215,6.047,3.538,4.116733,736.973386
1.1.安圭拉,安圭拉新增毛利,0.0,0.0,24.642,0.0,5.593,0.0,0.0,0.0,
1.1.安提瓜和巴布达,安提瓜和巴布达新增毛利,7.1142,0.0,10.8465,1.39825,7.013,9.6558,5.42325,7.1142,
1.1.安道尔,安道尔新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.密克罗尼西亚联邦,密克罗尼西亚联邦新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.尼加拉瓜,尼加拉瓜新增毛利,1.369286,7.406286,11.605857,9.310571,12.856571,12.184143,11.9455,-6.037,-81.511843
1.1.尼日利亚,尼日利亚新增毛利,143.798429,142.686714,138.367571,146.453429,165.158857,153.567143,120.554,1.111714,0.77913
1.1.尼日尔,尼日尔新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.尼泊尔,尼泊尔新增毛利,0.0,23.341,0.0,0.0,0.0,0.0,8.7085,-23.341,-100.0
1.1.巴勒斯坦,巴勒斯坦新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.巴哈马,巴哈马新增毛利,5.484143,7.422,18.551833,13.994429,17.8128,2.850857,13.389,-1.937857,-26.109635
1.1.巴基斯坦,巴基斯坦新增毛利,20.339286,14.473429,20.392143,28.078143,24.993,31.981714,19.778,5.865857,40.528456
1.1.巴巴多斯,巴巴多斯新增毛利,4.7634,7.941333,0.0,0.5946,0.4955,9.4275,1.487333,-3.177933,-40.017629
1.1.巴布亚新几内亚,巴布亚新几内亚新增毛利,0.0,0.0,7.2315,0.0,0.0,0.0,8.7085,0.0,
