层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.1.俄罗斯,俄罗斯 新增次留,0.121517,0.10098,0.115464,0.103844,0.106642,0.102922,0.1034,0.081633,0.020536,20.336901,0.0001410119,-2.295863,0.099092
1.1.保加利亚,保加利亚 新增次留,0.057143,0.142857,0.333333,0.095238,0.058824,0.454545,0.0,0.166667,-0.085714,-60.0,-8.0779e-06,0.131519,-0.005677
1.1.克罗地亚,克罗地亚 新增次留,0.285714,0.192308,0.473684,0.25,0.0,0.48,0.117647,0.272727,0.093407,48.571429,8.174e-06,-0.133084,0.005744
1.1.关岛,关岛 新增次留,,0.0,0.0,,,0.5,,0.0,,,,,
1.1.冈比亚,冈比亚 新增次留,0.307692,0.166667,0.1,0.066667,0.3,0.333333,0.333333,0.130435,0.141026,84.615385,9.9679e-06,-0.162291,0.007005
1.1.冰岛,冰岛 新增次留,0.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,,0.0,-0.0,0.0
1.1.几内亚,几内亚 新增次留,0.0,0.333333,0.0,0.0,1.0,,0.0,0.222222,-0.333333,-100.0,-2.35606e-05,0.383598,-0.016557
1.1.几内亚比绍,几内亚比绍 新增次留,1.0,,,,,,,,,,,,
1.1.列支敦士登,列支敦士登 新增次留,,,,,,,,,,,,,
1.1.刚果共和国,刚果共和国 新增次留,,0.0,,,0.0,0.0,,,,,,,
1.1.刚果民主共和国,刚果民主共和国 新增次留,0.2,1.0,0.5,0.333333,0.25,0.0,0.0,0.0,-0.8,-80.0,-1.88485e-05,0.306879,-0.013245
1.1.利比亚,利比亚 新增次留,0.5,0.333333,0.5,0.2,0.0,0.0,0.0,0.0,0.166667,50.0,3.9268e-06,-0.063933,0.002759
1.1.利比里亚,利比里亚 新增次留,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.333333,0.0,,0.0,-0.0,0.0
1.1.加拿大,加拿大 新增次留,0.079893,0.105488,0.086106,0.081408,0.072362,0.063628,0.068515,0.061387,-0.025595,-24.263145,-0.0001208652,1.967848,-0.084935
1.1.加纳,加纳 新增次留,0.205882,0.2,0.184211,0.257143,0.190476,0.357143,0.354839,0.241935,0.005882,2.941176,6.929e-07,-0.011282,0.000487
1.1.加蓬,加蓬 新增次留,,,,0.0,,,0.0,,,,,,
1.1.匈牙利,匈牙利 新增次留,0.0,0.0,0.111111,0.0,0.153846,0.111111,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.北马其顿,北马其顿 新增次留,0.0,0.333333,0.5,0.0,0.166667,0.428571,0.166667,0.0,-0.333333,-100.0,-1.17803e-05,0.191799,-0.008278
1.1.北马里亚纳群岛,北马里亚纳群岛 新增次留,,,,,0.0,,,,,,,,
1.1.南苏丹,南苏丹 新增次留,0.254902,0.166667,0.139535,0.348837,0.25,0.142857,0.479167,0.295455,0.088235,52.941176,1.42551e-05,-0.232092,0.010017
1.1.南非,南非 新增次留,0.163121,0.125,0.136364,0.2,0.2,0.076923,0.214286,0.176471,0.038121,30.496454,3.5926e-06,-0.058493,0.002525
1.1.博茨瓦纳,博茨瓦纳 新增次留,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,-0.0,0.0
1.1.卡塔尔,卡塔尔 新增次留,0.142857,0.153846,0.25,0.0,0.125,0.1,0.2,0.111111,-0.010989,-7.142857,-5.61e-07,0.009133,-0.000394
1.1.卢旺达,卢旺达 新增次留,0.333333,0.25,,0.0,1.0,,,,0.083333,33.333333,1.9634e-06,-0.031966,0.00138
1.1.卢森堡,卢森堡 新增次留,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.印度,印度 新增次留,0.227488,0.192513,0.154762,0.190141,0.198795,0.190751,0.177632,0.220264,0.034975,18.167457,2.20134e-05,-0.358408,0.015469
1.1.印度尼西亚,印度尼西亚 新增次留,0.12987,0.090909,0.104167,0.135135,0.219512,0.15625,0.162162,0.196429,0.038961,42.857143,5.7699e-06,-0.093942,0.004055
1.1.危地马拉,危地马拉 新增次留,0.117647,0.133333,0.0,0.0,0.0,0.142857,0.1,0.1,-0.015686,-11.764706,-1.1087e-06,0.018051,-0.000779
1.1.厄瓜多尔,厄瓜多尔 新增次留,0.185185,0.216216,0.08,0.055556,0.035714,0.16129,0.071429,0.083333,-0.031031,-14.351852,-3.8644e-06,0.062918,-0.002716
1.1.叙利亚,叙利亚 新增次留,0.121951,0.137931,0.227273,0.166667,0.152174,0.117647,0.166667,0.090909,-0.01598,-11.585366,-1.5598e-06,0.025395,-0.001096
1.1.古巴,古巴 新增次留,0.5,0.142857,0.0,0.166667,0.5,0.0,0.0,0.166667,0.357143,250.0,9.8169e-06,-0.159833,0.006899
1.1.吉尔吉斯斯坦,吉尔吉斯斯坦 新增次留,0.166667,0.1875,0.166667,0.125,0.133333,0.117647,0.111111,0.117647,-0.020833,-11.111111,-1.3089e-06,0.021311,-0.00092
1.1.吉布提,吉布提 新增次留,,,,,0.0,0.0,,,,,,,
1.1.哈萨克斯坦,哈萨克斯坦 新增次留,0.117647,0.166667,0.106383,0.050847,0.145833,0.095238,0.150943,0.142857,-0.04902,-29.411765,-8.9095e-06,0.145059,-0.006261
1.1.哥伦比亚,哥伦比亚 新增次留,0.12037,0.132653,0.085106,0.065934,0.097826,0.028846,0.117188,0.082707,-0.012283,-9.259259,-4.0515e-06,0.065964,-0.002847
1.1.哥斯达黎加,哥斯达黎加 新增次留,0.0,0.1,0.0,0.2,0.384615,0.0,0.0,0.0,-0.1,-100.0,-9.4242e-06,0.153439,-0.006623
1.1.喀麦隆,喀麦隆 新增次留,0.2,0.4,0.2,0.4,0.0,1.0,0.0,0.333333,-0.2,-50.0,-5.8902e-06,0.0959,-0.004139
1.1.图瓦卢,图瓦卢 新增次留,,,,,,,,,,,,,
1.1.土库曼斯坦,土库曼斯坦 新增次留,,,,0.0,0.0,0.5,,,,,,,
1.1.土耳其,土耳其 新增次留,0.099112,0.097278,0.079014,0.08105,0.090114,0.09629,0.087531,0.095042,0.001835,1.886,5.57782e-05,-0.908143,0.039197
1.1.圣卢西亚,圣卢西亚 新增次留,1.0,,,,0.0,,,0.0,,,,,
1.1.圣基茨和尼维斯,圣基茨和尼维斯 新增次留,,,,,1.0,,,,,,,,
1.1.圣多美和普林西比,圣多美和普林西比 新增次留,,,,,,,,,,,,,
1.1.圣巴泰勒米岛,圣巴泰勒米岛 新增次留,,,,,,,,,,,,,
1.1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 新增次留,,0.0,,,,,,0.0,,,,,
1.1.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 新增次留,,,,,,,,,,,,,
1.1.圣马力诺,圣马力诺 新增次留,,,,,,0.0,,,,,,,
1.1.圭亚那,圭亚那 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.坦桑尼亚,坦桑尼亚 新增次留,0.25,0.285714,0.25,0.2,0.3,0.0,0.0,0.0,-0.035714,-12.5,-2.9451e-06,0.047949,-0.00207
1.1.埃及,埃及 新增次留,0.076923,0.163265,0.226415,0.23913,0.103448,0.234568,0.05,0.166667,-0.086342,-52.884615,-1.42399e-05,0.231845,-0.010007
1.1.埃塞俄比亚,埃塞俄比亚 新增次留,0.0,0.0,0.4,0.0,0.3,0.0,0.142857,0.3,0.0,,0.0,-0.0,0.0
1.1.基里巴斯,基里巴斯 新增次留,,,,,,0.0,,,,,,,
1.1.塔吉克斯坦,塔吉克斯坦 新增次留,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.塞内加尔,塞内加尔 新增次留,1.0,0.0,0.0,0.2,0.416667,0.25,0.333333,0.096774,1.0,,2.35606e-05,-0.383598,0.016557
1.1.塞尔维亚,塞尔维亚 新增次留,0.055556,0.2,0.038462,0.035714,0.192308,0.066667,0.096774,0.12,-0.144444,-72.222222,-1.21542e-05,0.197887,-0.008541
1.1.塞拉利昂,塞拉利昂 新增次留,,,0.0,,0.0,0.5,0.333333,0.0,,,,,
1.1.塞浦路斯,塞浦路斯 新增次留,0.2,0.071429,0.285714,0.222222,0.416667,0.153846,0.0,0.1,0.128571,180.0,6.0584e-06,-0.098639,0.004257
1.1.塞舌尔,塞舌尔 新增次留,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,-0.0,0.0
1.1.墨西哥,墨西哥 新增次留,0.068845,0.073175,0.066224,0.076812,0.084303,0.054595,0.054824,0.03765,-0.00433,-5.917523,-9.00231e-05,1.465697,-0.063261
1.1.多哥,多哥 新增次留,0.25,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.25,,5.8902e-06,-0.0959,0.004139
1.1.多米尼克,多米尼克 新增次留,0.0,,,,,,,,,,,,
1.1.多米尼加,多米尼加 新增次留,0.15,0.28,0.071429,0.071429,0.176471,0.1875,0.333333,0.178571,-0.13,-46.428571,-1.09389e-05,0.178099,-0.007687
1.1.奥兰群岛,奥兰群岛 新增次留,,,,,,,,,,,,,
1.1.奥地利,奥地利 新增次留,0.2,0.047619,0.083333,0.166667,0.071429,0.147059,0.131579,0.138889,0.152381,320.0,1.07706e-05,-0.175359,0.007569
1.1.委内瑞拉,委内瑞拉 新增次留,0.08,0.093023,0.121951,0.125,0.042553,0.093023,0.098361,0.084746,-0.013023,-14.0,-1.8848e-06,0.030687,-0.001324
1.1.孟加拉,孟加拉 新增次留,0.150794,0.170543,0.18,0.150794,0.139037,0.20283,0.162921,0.164835,-0.019749,-11.580087,-8.5748e-06,0.139609,-0.006026
1.1.安哥拉,安哥拉 新增次留,0.0,0.0,0.0,,0.333333,0.333333,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.安圭拉,安圭拉 新增次留,,0.0,0.0,,0.0,,,,,,,,
1.1.安提瓜和巴布达,安提瓜和巴布达 新增次留,,0.0,1.0,0.0,,0.0,,0.0,,,,,
1.1.安道尔,安道尔 新增次留,0.0,0.0,,0.5,1.0,0.0,,0.0,0.0,,0.0,-0.0,0.0
1.1.密克罗尼西亚联邦,密克罗尼西亚联邦 新增次留,,,,,,,,,,,,,
1.1.尼加拉瓜,尼加拉瓜 新增次留,0.0,0.2,0.333333,0.25,0.142857,0.0,0.5,0.111111,-0.2,-100.0,-7.8535e-06,0.127866,-0.005519
1.1.尼日利亚,尼日利亚 新增次留,0.162651,0.235897,0.268293,0.229167,0.242775,0.296,0.193333,0.25,-0.073247,-31.050288,-4.80737e-05,0.782704,-0.033782
1.1.尼日尔,尼日尔 新增次留,,1.0,0.0,0.0,,0.0,,0.333333,,,,,
1.1.尼泊尔,尼泊尔 新增次留,0.285714,0.166667,0.153846,0.142857,0.230769,0.130435,0.103448,0.178571,0.119048,71.428571,5.6096e-06,-0.091332,0.003942
1.1.巴勒斯坦,巴勒斯坦 新增次留,0.25,0.166667,0.4,0.1,0.25,0.0,0.2,0.230769,0.083333,50.0,2.9451e-06,-0.04795,0.00207
1.1.巴哈马,巴哈马 新增次留,0.111111,0.125,0.833333,0.75,0.0,0.0,0.2,0.0,-0.013889,-11.111111,-6.545e-07,0.010656,-0.00046
1.1.巴基斯坦,巴基斯坦 新增次留,0.162791,0.122449,0.148148,0.189189,0.176471,0.194805,0.12,0.116883,0.040342,32.945736,6.6534e-06,-0.108326,0.004675
1.1.巴巴多斯,巴巴多斯 新增次留,0.5,1.0,0.5,,0.333333,0.0,0.333333,1.0,-0.5,-50.0,-1.17803e-05,0.191799,-0.008278
1.1.巴布亚新几内亚,巴布亚新几内亚 新增次留,0.0,,0.0,0.0,,,0.0,0.0,,,,,
1.1.巴拉圭,巴拉圭 新增次留,0.086957,0.0,0.055556,0.25,0.066667,0.111111,0.117647,0.08,0.086957,,5.1219e-06,-0.083391,0.003599
1.1.巴拿马,巴拿马 新增次留,0.0,0.133333,0.222222,0.1,0.2,0.0,0.0,0.0,-0.133333,-100.0,-6.7316e-06,0.109599,-0.00473
1.1.巴林,巴林 新增次留,0.0,0.0,0.0,1.0,,0.25,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.巴西,巴西 新增次留,0.093253,0.108418,0.102442,0.103379,0.082692,0.085734,0.084617,0.082787,-0.015165,-13.987841,-0.0030954657,50.398334,-2.175254
1.1.布基纳法索,布基纳法索 新增次留,0.333333,0.0,0.571429,0.166667,0.0,0.0,1.0,0.166667,0.333333,,7.8535e-06,-0.127866,0.005519
1.1.布隆迪,布隆迪 新增次留,0.0,,0.0,0.5,,0.0,0.0,0.5,,,,,
1.1.希腊,希腊 新增次留,0.166667,0.266667,0.25,0.149254,0.292308,0.204545,0.108696,0.184211,-0.1,-37.5,-2.01948e-05,0.328799,-0.014191
1.1.帕劳,帕劳 新增次留,,,,,,,,,,,,,
1.1.库克群岛,库克群岛 新增次留,,,,,,,,,,,,,
1.1.库拉索,库拉索 新增次留,,0.0,0.0,,0.0,0.0,,1.0,,,,,
1.1.开曼群岛,开曼群岛 新增次留,0.0,1.0,0.0,,,0.0,,,-1.0,-100.0,-2.35606e-05,0.383598,-0.016557
1.1.德国,德国 新增次留,0.130945,0.131911,0.132012,0.125196,0.121887,0.144947,0.113944,0.11481,-0.000966,-0.732115,-6.7043e-06,0.109155,-0.004711
1.1.意大利,意大利 新增次留,0.107692,0.147541,0.213483,0.138298,0.241379,0.100917,0.172414,0.154762,-0.039849,-27.008547,-1.63631e-05,0.266413,-0.011499
1.1.所罗门群岛,所罗门群岛 新增次留,,,,,,,,,,,,,
1.1.拉脱维亚,拉脱维亚 新增次留,0.3,0.111111,0.133333,0.095238,0.0,0.130435,0.071429,0.307692,0.188889,170.0,1.71656e-05,-0.279479,0.012063
1.1.挪威,挪威 新增次留,0.076923,0.238095,0.090909,0.5,0.176471,0.277778,0.166667,0.083333,-0.161172,-67.692308,-1.13919e-05,0.185476,-0.008005
1.1.捷克,捷克 新增次留,0.136364,0.12,0.071429,0.055556,0.083333,0.0,0.210526,0.08,0.016364,13.636364,1.3769e-06,-0.022419,0.000968
1.1.摩尔多瓦,摩尔多瓦 新增次留,0.133333,0.153846,0.0,0.0,0.166667,0.1,0.210526,0.043478,-0.020513,-13.333333,-1.2566e-06,0.020459,-0.000883
1.1.摩洛哥,摩洛哥 新增次留,0.133333,0.214286,0.074074,0.230769,0.153846,0.214286,0.181818,0.117647,-0.080952,-37.777778,-3.8146e-06,0.062107,-0.002681
1.1.摩纳哥,摩纳哥 新增次留,,,,1.0,,,,0.0,,,,,
1.1.文莱,文莱 新增次留,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1.1.斐济,斐济 新增次留,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,,0.0,-0.0,0.0
1.1.斯威士兰,斯威士兰 新增次留,,,,,,0.0,,,,,,,
1.1.斯洛伐克,斯洛伐克 新增次留,0.0,0.166667,0.111111,0.25,0.090909,0.0,0.125,0.285714,-0.166667,-100.0,-1.17803e-05,0.1918,-0.008278
1.1.斯洛文尼亚,斯洛文尼亚 新增次留,,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
1.1.斯里兰卡,斯里兰卡 新增次留,0.0,0.0,0.5,0.2,0.0,0.25,0.083333,0.166667,0.0,,0.0,-0.0,0.0
1.1.新加坡,新加坡 新增次留,0.045455,0.15,0.25,0.142857,0.181818,0.15,0.190476,0.111111,-0.104545,-69.69697,-7.0376e-06,0.114581,-0.004945
1.1.新喀里多尼亚,新喀里多尼亚 新增次留,,,,0.0,,,,,,,,,
1.1.新西兰,新西兰 新增次留,0.2,0.571429,0.0,0.0,0.0,0.0,0.066667,0.090909,-0.371429,-65.0,-1.53144e-05,0.249339,-0.010762
1.1.日本,日本 新增次留,0.1,0.088,0.21875,0.347826,0.217391,0.137931,0.142857,0.066667,0.012,13.636364,5.0487e-06,-0.0822,0.003548
1.1.智利,智利 新增次留,0.138298,0.088235,0.122449,0.085714,0.030303,0.125,0.114754,0.149254,0.050063,56.737589,1.14581e-05,-0.186554,0.008052
1.1.柬埔寨,柬埔寨 新增次留,1.0,0.5,0.5,0.0,0.0,0.0,,0.333333,0.5,100.0,1.17803e-05,-0.191799,0.008278
1.1.根西岛,根西岛 新增次留,,,0.0,,,1.0,,0.0,,,,,
1.1.格林纳达,格林纳达 新增次留,0.0,0.0,,0.0,,,,,0.0,,0.0,-0.0,0.0
1.1.格陵兰,格陵兰 新增次留,,,,,,,,,,,,,
1.1.格鲁吉亚,格鲁吉亚 新增次留,0.095238,0.125,0.0,0.130435,0.086957,0.230769,0.176471,0.083333,-0.029762,-23.809524,-1.6028e-06,0.026095,-0.001126
1.1.比利时,比利时 新增次留,0.26087,0.047619,0.090909,0.0,0.0625,0.08,0.045455,0.178571,0.213251,447.826087,1.75851e-05,-0.28631,0.012357
1.1.毛里塔尼亚,毛里塔尼亚 新增次留,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.毛里求斯,毛里求斯 新增次留,0.333333,,0.5,0.0,0.0,0.0,0.5,0.666667,,,,,
1.1.汤加,汤加 新增次留,,0.0,,0.0,,,,0.0,,,,,
1.1.沙特阿拉伯,沙特阿拉伯 新增次留,0.0,0.2,0.052632,0.090909,0.166667,0.105263,0.060606,0.104167,-0.2,-100.0,-1.57071e-05,0.255732,-0.011038
1.1.法国,法国 新增次留,0.120968,0.119403,0.165854,0.176201,0.150215,0.152047,0.081395,0.138418,0.001565,1.310484,1.7646e-06,-0.02873,0.00124
1.1.法属圣马丁,法属圣马丁 新增次留,,,,0.0,,0.0,,,,,,,
1.1.法属圭亚那,法属圭亚那 新增次留,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,,,,
1.1.法属波利尼西亚,法属波利尼西亚 新增次留,,0.0,,,1.0,,,0.0,,,,,
1.1.法罗群岛,法罗群岛 新增次留,,,,,0.0,,,,,,,,
1.1.波兰,波兰 新增次留,0.108108,0.101449,0.108696,0.140351,0.130435,0.147059,0.155172,0.133333,0.006659,6.563707,1.5465e-06,-0.025179,0.001087
1.1.波多黎各,波多黎各 新增次留,0.142857,0.277778,0.2,0.230769,0.045455,0.117647,0.0,0.157895,-0.134921,-48.571429,-8.1741e-06,0.133086,-0.005744
1.1.波黑,波黑 新增次留,0.142857,0.0,0.222222,0.25,0.25,0.0,0.1,0.0,0.142857,,5.0487e-06,-0.0822,0.003548
1.1.泰国,泰国 新增次留,0.25,0.076923,0.111111,0.3,0.090909,0.181818,0.318182,0.166667,0.173077,225.0,8.8352e-06,-0.143849,0.006209
1.1.泽西岛,泽西岛 新增次留,,0.0,,,,0.0,,0.5,,,,,
1.1.津巴布韦,津巴布韦 新增次留,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.洪都拉斯,洪都拉斯 新增次留,0.142857,0.090909,0.125,0.090909,0.4,0.083333,0.230769,0.153846,0.051948,57.142857,2.2439e-06,-0.036533,0.001577
1.1.海地,海地 新增次留,0.4,0.125,0.181818,0.0,0.2,1.0,0.25,0.133333,0.275,220.0,1.29583e-05,-0.210979,0.009106
1.1.澳大利亚,澳大利亚 新增次留,0.102207,0.095238,0.080268,0.092031,0.098298,0.122995,0.128492,0.128105,0.006969,7.317073,2.7092e-05,-0.441094,0.019038
1.1.爱尔兰,爱尔兰 新增次留,0.047619,0.26087,0.117647,0.142857,0.136364,0.136364,0.125,0.148148,-0.213251,-81.746032,-1.65085e-05,0.26878,-0.011601
1.1.爱沙尼亚,爱沙尼亚 新增次留,0.1875,0.153846,0.0,0.142857,0.181818,0.0,0.181818,0.181818,0.033654,21.875,2.0616e-06,-0.033565,0.001449
1.1.牙买加,牙买加 新增次留,0.25,0.285714,0.2,0.25,0.125,0.125,0.0,0.1,-0.035714,-12.5,-1.6829e-06,0.0274,-0.001183
1.1.特克斯和凯科斯群岛,特克斯和凯科斯群岛 新增次留,0.0,0.0,0.333333,,0.0,,1.0,1.0,0.0,,0.0,-0.0,0.0
1.1.特立尼达和多巴哥,特立尼达和多巴哥 新增次留,0.0,0.142857,0.0,1.0,0.166667,0.166667,0.0,0.2,-0.142857,-100.0,-5.8901e-06,0.0959,-0.004139
1.1.玻利维亚,玻利维亚 新增次留,0.222222,0.052632,0.0,0.208333,0.038462,0.058824,0.111111,0.130435,0.169591,322.222222,1.08453e-05,-0.176576,0.007621
1.1.瑙鲁,瑙鲁 新增次留,,,,,,,,,,,,,
1.1.瑞典,瑞典 新增次留,0.193182,0.109091,0.104762,0.083333,0.2,0.1,0.263158,0.130435,0.084091,77.083333,3.11337e-05,-0.506898,0.021878
1.1.瑞士,瑞士 新增次留,0.130435,0.205128,0.157895,0.1,0.058824,0.041667,0.275,0.129032,-0.074693,-36.413043,-9.8047e-06,0.159633,-0.00689
1.1.瓜德罗普,瓜德罗普 新增次留,,,,0.0,,,0.0,,,,,,
1.1.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 新增次留,,,,,,,,,,,,,
1.1.瓦努阿图,瓦努阿图 新增次留,0.5,,,,,,0.0,,,,,,
1.1.留尼汪岛,留尼汪岛 新增次留,0.0,,0.0,0.0,0.0,0.0,,0.5,,,,,
1.1.白俄罗斯,白俄罗斯 新增次留,0.122951,0.11,0.078652,0.101695,0.042105,0.076271,0.092308,0.058824,0.012951,11.773472,4.3591e-06,-0.070971,0.003063
1.1.百慕大,百慕大 新增次留,,,0.0,,,,0.0,,,,,,
1.1.直布罗陀,直布罗陀 新增次留,,0.0,0.0,0.0,,0.0,,0.0,,,,,
1.1.福克兰群岛,福克兰群岛 新增次留,,,,,,,,,,,,,
1.1.科威特,科威特 新增次留,0.0,0.0,0.0,0.375,0.142857,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.科摩罗,科摩罗 新增次留,,,,,,,,,,,,,
1.1.科特迪瓦,科特迪瓦 新增次留,0.0,0.5,0.285714,0.0,0.25,0.25,0.333333,0.0,-0.5,-100.0,-2.35606e-05,0.383598,-0.016557
1.1.科索沃,科索沃 新增次留,0.333333,0.0,0.0,,0.0,0.0,0.333333,0.142857,0.333333,,1.17803e-05,-0.191799,0.008278
1.1.秘鲁,秘鲁 新增次留,0.079365,0.044776,0.112676,0.085714,0.084746,0.072464,0.105882,0.089109,0.034589,77.248677,7.8001e-06,-0.126996,0.005481
1.1.突尼斯,突尼斯 新增次留,0.083333,0.1,0.333333,0.076923,0.2,0.444444,0.333333,0.0,-0.016667,-16.666667,-6.545e-07,0.010656,-0.00046
1.1.立陶宛,立陶宛 新增次留,0.0,0.1875,0.0,0.181818,0.0,0.0,0.0,0.0,-0.1875,-100.0,-1.00974e-05,0.164399,-0.007096
1.1.索马里,索马里 新增次留,0.2,0.0,0.25,0.0,0.111111,0.25,0.333333,0.25,0.2,,4.7121e-06,-0.07672,0.003311
1.1.约旦,约旦 新增次留,0.222222,0.0,0.090909,0.0,0.2,0.333333,0.217391,0.083333,0.222222,,9.5988e-06,-0.156281,0.006745
1.1.纳米比亚,纳米比亚 新增次留,,,,,,0.5,,,,,,,
1.1.缅甸,缅甸 新增次留,0.1,0.125,0.0,0.125,0.294118,0.214286,0.142857,0.142857,-0.025,-20.0,-7.854e-07,0.012787,-0.000552
1.1.罗马尼亚,罗马尼亚 新增次留,0.038462,0.25,0.151515,0.043478,0.15,0.272727,0.129032,0.166667,-0.211538,-84.615385,-1.32906e-05,0.216388,-0.00934
1.1.美国,美国 新增次留,0.131589,0.12552,0.131526,0.125514,0.115726,0.108758,0.115677,0.12053,0.006068,4.834306,0.0003728346,-6.070247,0.261999
1.1.美属维尔京群岛,美属维尔京群岛 新增次留,,,0.0,1.0,0.0,,,0.0,,,,,
1.1.老挝,老挝 新增次留,0.0,,0.0,,0.0,0.0,0.0,,,,,,
1.1.肯尼亚,肯尼亚 新增次留,0.25,0.0,0.333333,0.214286,0.263158,0.111111,0.411765,0.166667,0.25,,9.4242e-06,-0.153439,0.006623
1.1.芬兰,芬兰 新增次留,0.15873,0.255319,0.177778,0.181818,0.230769,0.153846,0.136364,0.142857,-0.096589,-37.830688,-1.52797e-05,0.248774,-0.010737
1.1.苏丹,苏丹 新增次留,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0
