层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%
1.1.哈萨克斯坦,哈萨克斯坦新增毛利,266.570857,288.924286,262.061857,274.183857,338.894286,234.273,278.734429,242.243571,-22.353429,-7.736777
1.1.哥伦比亚,哥伦比亚新增毛利,487.903,414.184286,418.521857,336.765571,397.772286,324.891714,386.316714,351.877,73.718714,17.79853
1.1.哥斯达黎加,哥斯达黎加新增毛利,40.382429,59.224857,49.825286,51.269714,34.374143,34.350571,33.439,43.168143,-18.842429,-31.815068
1.1.喀麦隆,喀麦隆新增毛利,5.502286,21.375857,10.117429,9.631714,4.229143,3.353429,3.014571,12.042857,-15.873571,-74.259345
1.1.土库曼斯坦,土库曼斯坦新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.土耳其,土耳其新增毛利,619.089714,598.438571,535.679714,555.084714,472.197143,527.216714,555.729143,555.977143,20.651143,3.450838
1.1.圣卢西亚,圣卢西亚新增毛利,5.42325,16.26975,1.13575,4.675333,5.42325,7.5215,0.0,1.44,-10.8465,-66.666667
1.1.圣基茨和尼维斯,圣基茨和尼维斯新增毛利,0.0,8.6772,7.231,6.1215,0.0,2.7965,9.184,7.5215,-8.6772,-100.0
1.1.圣多美和普林西比,圣多美和普林西比新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圣巴泰勒米岛,圣巴泰勒米岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯新增毛利,2.793,0.0,0.0,8.918,0.0,0.0,0.0,8.33,2.793,
1.1.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圣诞岛,圣诞岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圣马力诺,圣马力诺新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.圭亚那,圭亚那新增毛利,6.447,8.6772,0.0,1.864333,0.0,5.42325,7.3472,1.39825,-2.2302,-25.701839
1.1.坦桑尼亚,坦桑尼亚新增毛利,16.267667,8.357,12.468143,1.185,8.726286,7.085143,11.571429,6.458,7.910667,94.659168
1.1.埃及,埃及新增毛利,36.629143,16.638,26.679143,21.461,20.387857,23.096857,21.764857,32.547429,19.991143,120.153521
1.1.埃塞俄比亚,埃塞俄比亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.基里巴斯,基里巴斯新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.塔吉克斯坦,塔吉克斯坦新增毛利,17.16975,32.006,31.684571,8.081667,4.646429,4.9245,26.85625,14.935333,-14.83625,-46.35459
1.1.塞内加尔,塞内加尔新增毛利,17.517143,16.273143,4.052429,9.413857,7.053,3.386429,13.254857,13.680714,1.244,7.644498
1.1.塞尔维亚,塞尔维亚新增毛利,213.259143,249.302286,228.893571,215.593,246.448,208.025857,262.277714,181.531429,-36.043143,-14.457606
1.1.塞拉利昂,塞拉利昂新增毛利,10.9144,12.81875,3.099,3.674,7.51975,12.929,4.3386,15.2664,-1.90435,-14.855973
1.1.塞浦路斯,塞浦路斯新增毛利,47.543571,35.992,46.020143,57.66,70.014143,66.446429,40.117571,48.303429,11.551571,32.094831
1.1.塞舌尔,塞舌尔新增毛利,0.0,1.1186,0.0,1.864333,12.321,1.9105,0.0,0.0,-1.1186,-100.0
1.1.墨西哥,墨西哥新增毛利,981.850857,942.727286,894.569429,743.494286,778.374429,732.785571,847.547286,784.882714,39.123571,4.150041
1.1.多哥,多哥新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.多米尼克,多米尼克新增毛利,0.0,1.164333,21.693,0.0,7.231,2.7965,8.7085,10.8465,-1.164333,-100.0
1.1.多米尼加,多米尼加新增毛利,33.689,50.935429,56.282143,46.430571,20.93,26.572571,53.693571,53.902571,-17.246429,-33.859396
1.1.奥兰群岛,奥兰群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.奥地利,奥地利新增毛利,189.102429,166.997857,155.803857,135.344429,191.471143,118.868429,114.047,115.408143,22.104571,13.23644
1.1.委内瑞拉,委内瑞拉新增毛利,8.212,4.463857,9.344714,0.399,6.682571,7.754286,6.744429,9.358857,3.748143,83.966461
1.1.孟加拉,孟加拉新增毛利,1.098,0.0,0.0,0.0,0.0,4.1468,6.571667,0.0,1.098,
1.1.安哥拉,安哥拉新增毛利,6.8215,1.237,2.3205,3.6155,4.675333,0.5586,1.864333,6.686,5.5845,451.455133
1.1.安圭拉,安圭拉新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,24.642,0.0,0.0,
1.1.安提瓜和巴布达,安提瓜和巴布达新增毛利,7.822,0.0,0.0,0.0,7.1142,0.0,10.8465,1.39825,7.822,
1.1.安道尔,安道尔新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.密克罗尼西亚联邦,密克罗尼西亚联邦新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.尼加拉瓜,尼加拉瓜新增毛利,8.360571,12.880857,7.245,7.937,1.369286,7.406286,11.605857,9.310571,-4.520286,-35.093051
1.1.尼日利亚,尼日利亚新增毛利,181.639714,179.813714,166.922286,136.990857,147.188143,142.686714,138.367571,146.453429,1.826,1.015495
1.1.尼日尔,尼日尔新增毛利,13.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.118,
1.1.尼泊尔,尼泊尔新增毛利,0.0,11.6705,0.0,0.0,0.0,23.341,0.0,0.0,-11.6705,-100.0
1.1.巴勒斯坦,巴勒斯坦新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.巴哈马,巴哈马新增毛利,17.660286,4.6645,8.4105,9.542571,5.484143,7.422,18.551833,13.994429,12.995786,278.610477
1.1.巴基斯坦,巴基斯坦新增毛利,20.168286,23.007571,21.648286,19.443429,20.339286,14.473429,20.392143,28.078143,-2.839286,-12.340658
1.1.巴巴多斯,巴巴多斯新增毛利,9.427833,8.933714,5.755833,11.060429,4.7634,7.941333,0.0,0.5946,0.494119,5.530948
1.1.巴布亚新几内亚,巴布亚新几内亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,7.2315,0.0,0.0,
1.1.巴拉圭,巴拉圭新增毛利,32.881286,16.052857,39.140286,31.928714,37.124857,37.250571,40.079,31.784143,16.828429,104.831361
1.1.巴拿马,巴拿马新增毛利,29.734857,26.621429,41.325286,15.689429,20.878429,21.872286,29.260571,13.526429,3.113429,11.695197
1.1.巴林,巴林新增毛利,9.086286,8.0062,14.350429,5.129,6.361714,7.400857,5.359143,10.2825,1.080086,13.490616
1.1.巴西,巴西新增毛利,8582.537857,8368.432286,8481.838857,9101.572286,8755.196,8444.432286,8992.736,9409.810571,214.105571,2.558491
1.1.布基纳法索,布基纳法索新增毛利,17.983,7.231,1.8172,6.8215,0.0,9.7546,0.0,2.3786,10.752,148.693127
1.1.布隆迪,布隆迪新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.布韦岛,布韦岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.希腊,希腊新增毛利,297.124714,262.753,256.78,333.891714,305.924429,176.657857,259.990286,292.93,34.371714,13.081378
1.1.帕劳,帕劳新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.库克群岛,库克群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.库拉索,库拉索新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.开曼群岛,开曼群岛新增毛利,0.0,5.014333,0.0,10.8465,10.8465,4.3386,4.1272,10.8465,-5.014333,-100.0
1.1.德国,德国新增毛利,1909.054,1649.998714,1699.925571,1886.032,1635.662286,1616.531714,1715.260429,1705.402429,259.055286,15.700333
1.1.意大利,意大利新增毛利,555.776429,484.149286,457.466,482.178143,419.441286,417.444286,374.210143,370.712143,71.627143,14.794433
1.1.所罗门群岛,所罗门群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.拉脱维亚,拉脱维亚新增毛利,54.848571,41.901,42.695857,61.855857,46.420714,66.582714,51.231429,37.629,12.947571,30.900388
1.1.挪威,挪威新增毛利,114.162857,168.805571,143.175429,129.070714,161.911429,117.254143,196.601286,158.783714,-54.642714,-32.370208
1.1.捷克,捷克新增毛利,83.965429,114.298714,115.447429,89.534286,91.864571,88.835143,97.768714,89.610286,-30.333286,-26.538606
1.1.摩尔多瓦,摩尔多瓦新增毛利,44.067571,42.713286,42.815714,43.973571,32.349429,25.380286,51.976143,34.394571,1.354286,3.170643
1.1.摩洛哥,摩洛哥新增毛利,16.349143,24.914286,14.540429,13.105714,8.946571,13.207286,19.504286,15.820857,-8.565143,-34.37844
1.1.摩纳哥,摩纳哥新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.文莱,文莱新增毛利,6.952,3.584667,10.428,0.0,0.0,4.821,0.0,5.377,3.367333,93.93714
1.1.斐济,斐济新增毛利,6.55825,6.952,0.0,0.0,1.130667,3.741333,0.0,0.0,-0.39375,-5.663838
1.1.斯威士兰,斯威士兰新增毛利,0.0,0.0,13.923,0.0,0.0,0.0,0.0,4.165,0.0,
1.1.斯洛伐克,斯洛伐克新增毛利,39.977571,64.497286,49.467143,62.211143,41.11,35.314,75.814143,51.621143,-24.519714,-38.016661
1.1.斯洛文尼亚,斯洛文尼亚新增毛利,50.635429,49.399,34.636,37.944571,52.100429,48.269571,40.344,38.690286,1.236429,2.502943
1.1.斯里兰卡,斯里兰卡新增毛利,7.154667,7.169429,12.659,2.536286,5.580714,16.589857,6.834143,1.334833,-0.014762,-0.205901
1.1.新加坡,新加坡新增毛利,53.660714,42.072857,36.575429,39.627286,39.873714,32.337286,34.970286,35.191429,11.587857,27.542358
1.1.新喀里多尼亚,新喀里多尼亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.新西兰,新西兰新增毛利,123.780429,106.327143,116.663714,105.745143,110.396857,72.333,125.682,123.805714,17.453286,16.414704
1.1.日本,日本新增毛利,48.213429,30.319571,32.814857,25.057286,29.422429,22.129429,19.405571,30.712714,17.893857,59.017513
1.1.智利,智利新增毛利,119.063857,129.569143,115.945286,120.737143,96.904571,74.084,146.027,86.893857,-10.505286,-8.107861
1.1.未知,未知新增毛利,2.530333,4.370286,16.929429,1.837667,6.175714,6.674,7.819571,11.817571,-1.839952,-42.101421
1.1.柬埔寨,柬埔寨新增毛利,3.671,4.2816,2.8132,2.13975,12.105,4.2816,1.1,8.1948,-0.6106,-14.261024
1.1.根西岛,根西岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.格林纳达,格林纳达新增毛利,0.69825,0.0,10.028667,0.0,0.0,1.130667,0.0,0.0,0.69825,
1.1.格陵兰,格陵兰新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.格鲁吉亚,格鲁吉亚新增毛利,113.806857,56.172286,103.056,63.621857,56.939143,86.061429,81.964,58.619571,57.634571,102.603216
1.1.比利时,比利时新增毛利,221.055286,193.176,170.104,160.016286,146.868571,140.672286,113.081714,134.865143,27.879286,14.432065
1.1.毛里塔尼亚,毛里塔尼亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.毛里求斯,毛里求斯新增毛利,7.047667,9.8722,0.6784,4.486,5.6372,1.041714,0.9726,7.503,-2.824533,-28.610982
1.1.汤加,汤加新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.沙特阿拉伯,沙特阿拉伯新增毛利,72.052286,51.679286,49.745714,76.926286,58.792,44.336286,59.081571,78.663429,20.373,39.421984
1.1.法国,法国新增毛利,485.828571,482.363,452.961857,407.09,470.627571,368.402571,400.312143,423.231143,3.465571,0.718457
1.1.法属圣马丁,法属圣马丁新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.法属圭亚那,法属圭亚那新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.法属波利尼西亚,法属波利尼西亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.法罗群岛,法罗群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.波兰,波兰新增毛利,273.859143,298.717286,229.764143,335.951429,335.354571,215.384714,264.547143,397.205571,-24.858143,-8.321629
1.1.波多黎各,波多黎各新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.波黑,波黑新增毛利,71.851286,76.707,78.335714,72.112286,51.753714,52.037571,66.755143,84.117857,-4.855714,-6.33021
1.1.泰国,泰国新增毛利,30.392429,33.072143,37.883286,14.680714,19.905286,29.524143,22.275714,20.306,-2.679714,-8.102633
1.1.泽西岛,泽西岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.津巴布韦,津巴布韦新增毛利,4.028,2.711,17.968167,11.239333,7.305667,0.0,10.545571,0.565333,1.317,48.57986
1.1.洪都拉斯,洪都拉斯新增毛利,48.442429,34.813571,20.881429,40.791857,17.895571,49.320286,46.491571,36.384714,13.628857,39.148115
1.1.海地,海地新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.澳大利亚,澳大利亚新增毛利,2747.370143,2498.418571,2745.510714,2915.719571,2618.362,2371.879714,2687.132429,2813.170143,248.951571,9.964366
1.1.澳门,澳门新增毛利,0.0,0.0,20.856,0.0,0.0,0.0,19.273,0.0,0.0,
1.1.爱尔兰,爱尔兰新增毛利,456.879714,388.943143,374.575143,405.578286,417.395286,372.944714,323.041,381.730857,67.936571,17.466967
1.1.爱沙尼亚,爱沙尼亚新增毛利,31.652143,42.426571,40.674286,56.974143,46.153286,40.249429,46.707143,33.014571,-10.774429,-25.395473
1.1.牙买加,牙买加新增毛利,37.833143,40.381,29.467571,42.809143,41.802143,53.538714,27.465714,40.963857,-2.547857,-6.309544
1.1.特克斯和凯科斯群岛,特克斯和凯科斯群岛新增毛利,0.0,1.864333,0.0,10.8465,5.014333,0.0,0.0,8.496,-1.864333,-100.0
1.1.特立尼达和多巴哥,特立尼达和多巴哥新增毛利,10.818571,11.507857,4.453167,6.545,5.747,3.099,11.998167,5.479833,-0.689286,-5.989696
1.1.玻利维亚,玻利维亚新增毛利,20.072,22.629286,26.873571,16.650429,14.552571,19.233,10.387714,33.881286,-2.557286,-11.30078
1.1.瑙鲁,瑙鲁新增毛利,0.0,0.0,0.0,2.6885,20.856,0.0,0.0,0.0,0.0,
1.1.瑞典,瑞典新增毛利,181.475714,152.201,158.543429,142.088714,129.261,181.079429,172.064,143.593429,29.274714,19.234246
1.1.瑞士,瑞士新增毛利,347.778429,259.574571,287.111286,331.334286,344.701714,263.428857,242.958714,306.619857,88.203857,33.980161
1.1.瓜德罗普,瓜德罗普新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.瓦努阿图,瓦努阿图新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.留尼汪岛,留尼汪岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.白俄罗斯,白俄罗斯新增毛利,173.523714,263.994286,252.160143,236.536571,216.318714,212.843857,216.218857,181.967571,-90.470571,-34.269898
1.1.百慕大,百慕大新增毛利,0.0,0.5586,2.507167,10.8465,10.8465,7.3472,9.738167,11.663167,-0.5586,-100.0
1.1.直布罗陀,直布罗陀新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.福克兰群岛,福克兰群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.科威特,科威特新增毛利,29.511571,12.042,34.893286,14.989,17.039,30.143857,29.435,24.536,17.469571,145.07201
1.1.科摩罗,科摩罗新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.科特迪瓦,科特迪瓦新增毛利,3.705,12.692143,13.105429,8.714,4.548571,5.081286,8.046571,14.824571,-8.987143,-70.808712
1.1.科索沃,科索沃新增毛利,36.460429,28.860857,61.378571,39.558714,54.336286,57.616429,48.190286,32.221571,7.599571,26.331759
1.1.秘鲁,秘鲁新增毛利,183.703857,152.293143,140.742714,124.081714,139.242714,127.176,128.528429,132.308429,31.410714,20.625167
1.1.突尼斯,突尼斯新增毛利,0.0,17.005,0.0,0.0,0.0,0.0,0.0,0.0,-17.005,-100.0
1.1.立陶宛,立陶宛新增毛利,91.742714,89.049571,96.510143,81.159571,80.538714,83.179857,78.934,74.770429,2.693143,3.024319
1.1.索马里,索马里新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.约旦,约旦新增毛利,20.225571,24.898143,24.568429,15.506,22.341,24.049,21.564571,20.628857,-4.672571,-18.766747
1.1.纳米比亚,纳米比亚新增毛利,4.547667,1.39825,0.0,5.4572,13.6942,4.544,11.603667,7.231,3.149417,225.239883
1.1.纽埃岛,纽埃岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.缅甸,缅甸新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.罗马尼亚,罗马尼亚新增毛利,221.264714,212.657857,219.993143,222.213714,189.889143,170.355571,188.454571,188.540857,8.606857,4.047279
1.1.美国,美国新增毛利,31307.195286,29545.520857,28601.031857,31621.918286,30499.283714,29889.824857,31685.820286,32412.425286,1761.674429,5.962577
1.1.美属维尔京群岛,美属维尔京群岛新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.美属萨摩亚,美属萨摩亚新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.老挝,老挝新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.肯尼亚,肯尼亚新增毛利,7.730429,20.230286,14.680429,13.232857,7.382857,13.558143,20.665286,14.642143,-12.499857,-61.787843
1.1.芬兰,芬兰新增毛利,82.342429,56.368714,71.215571,70.421286,56.760286,55.093,67.300857,94.542286,25.973714,46.078245
1.1.苏丹,苏丹新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.苏里南,苏里南新增毛利,0.0,0.0,22.266,0.0,0.0,14.63,0.0,22.266,0.0,
1.1.英国,英国新增毛利,8589.544286,7326.905,7606.894143,8341.391429,8236.836143,7808.507571,7216.558143,7092.605429,1262.639286,17.232915
1.1.英属印度洋领地,英属印度洋领地新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.英属维尔京群岛,英属维尔京群岛新增毛利,0.0,0.0,0.0,5.946,0.0,0.0,0.0,0.0,0.0,
1.1.荷兰,荷兰新增毛利,520.370857,578.590429,463.914143,578.559429,446.205286,581.179143,421.561143,493.440857,-58.219571,-10.062312
1.1.荷属圣马丁,荷属圣马丁新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.荷属安的列斯,荷属安的列斯新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.莫桑比克,莫桑比克新增毛利,4.3386,6.8814,5.668333,6.386143,21.516833,3.6155,5.248,11.6025,-2.5428,-36.951783
1.1.莱索托,莱索托新增毛利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.菲律宾,菲律宾新增毛利,212.130714,202.998571,234.299,216.69,228.795143,229.797857,275.771286,234.519714,9.132143,4.498624
1.1.萨尔瓦多,萨尔瓦多新增毛利,25.993571,22.669,27.861429,12.243714,30.742286,21.787429,16.138571,15.161857,3.324571,14.665717
