层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%
1.1.台湾,台湾 新增次留,0.25,0.333333,0.25,0.5,0.0,0.0,0.5,0.0,-0.083333,-25.0
1.1.吉尔吉斯斯坦,吉尔吉斯斯坦 新增次留,0.0,0.0,0.166667,0.1875,0.166667,0.125,0.133333,0.117647,0.0,
1.1.吉布提,吉布提 新增次留,,,,,,,0.0,0.0,,
1.1.哈萨克斯坦,哈萨克斯坦 新增次留,0.098361,0.136364,0.117647,0.166667,0.106383,0.050847,0.145833,0.095238,-0.038003,-27.868852
1.1.哥伦比亚,哥伦比亚 新增次留,0.10989,0.120879,0.12037,0.132653,0.085106,0.065934,0.097826,0.028846,-0.010989,-9.090909
1.1.哥斯达黎加,哥斯达黎加 新增次留,0.066667,0.333333,0.0,0.1,0.0,0.2,0.384615,0.0,-0.266667,-80.0
1.1.喀麦隆,喀麦隆 新增次留,0.181818,0.5,0.2,0.4,0.2,0.4,0.0,1.0,-0.318182,-63.636364
1.1.图瓦卢,图瓦卢 新增次留,,,,,,,,,,
1.1.土库曼斯坦,土库曼斯坦 新增次留,0.333333,,,,,0.0,0.0,0.5,,
1.1.土耳其,土耳其 新增次留,0.113983,0.101487,0.099112,0.097278,0.079014,0.08105,0.090114,0.09629,0.012496,12.312489
1.1.圣卢西亚,圣卢西亚 新增次留,,,1.0,,,,0.0,,,
1.1.圣基茨和尼维斯,圣基茨和尼维斯 新增次留,,,,,,,1.0,,,
1.1.圣多美和普林西比,圣多美和普林西比 新增次留,,0.0,,,,,,,,
1.1.圣巴泰勒米岛,圣巴泰勒米岛 新增次留,,,,,,,,,,
1.1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 新增次留,,1.0,,0.0,,,,,,
1.1.圣马力诺,圣马力诺 新增次留,,,,,,,,0.0,,
1.1.圭亚那,圭亚那 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.坦桑尼亚,坦桑尼亚 新增次留,0.181818,0.0,0.25,0.285714,0.25,0.2,0.3,0.0,0.181818,
1.1.埃及,埃及 新增次留,0.121212,0.292683,0.076923,0.163265,0.226415,0.23913,0.103448,0.234568,-0.171471,-58.585859
1.1.埃塞俄比亚,埃塞俄比亚 新增次留,0.0,0.25,0.0,0.0,0.4,0.0,0.3,0.0,-0.25,-100.0
1.1.基里巴斯,基里巴斯 新增次留,,,,,,,,0.0,,
1.1.塔吉克斯坦,塔吉克斯坦 新增次留,0.0,0.25,0.0,0.0,0.666667,0.0,0.0,0.0,-0.25,-100.0
1.1.塞内加尔,塞内加尔 新增次留,0.25,0.0,1.0,0.0,0.0,0.2,0.416667,0.25,0.25,
1.1.塞尔维亚,塞尔维亚 新增次留,0.137931,0.055556,0.055556,0.2,0.038462,0.035714,0.192308,0.066667,0.082375,148.275862
1.1.塞拉利昂,塞拉利昂 新增次留,0.0,0.25,,,0.0,,0.0,0.5,-0.25,-100.0
1.1.塞浦路斯,塞浦路斯 新增次留,0.0,0.166667,0.2,0.071429,0.285714,0.222222,0.416667,0.153846,-0.166667,-100.0
1.1.塞舌尔,塞舌尔 新增次留,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,
1.1.墨西哥,墨西哥 新增次留,0.118529,0.086728,0.068845,0.073175,0.066224,0.076812,0.084303,0.054595,0.031801,36.667419
1.1.多哥,多哥 新增次留,0.166667,,0.25,0.0,0.333333,0.0,0.0,0.333333,,
1.1.多米尼克,多米尼克 新增次留,,,0.0,,,,,,,
1.1.多米尼加,多米尼加 新增次留,0.142857,0.25,0.15,0.28,0.071429,0.071429,0.176471,0.1875,-0.107143,-42.857143
1.1.奥兰群岛,奥兰群岛 新增次留,,,,,,,,,,
1.1.奥地利,奥地利 新增次留,0.217391,0.166667,0.2,0.047619,0.083333,0.166667,0.071429,0.147059,0.050725,30.434783
1.1.委内瑞拉,委内瑞拉 新增次留,0.145161,0.0,0.08,0.093023,0.121951,0.125,0.042553,0.093023,0.145161,
1.1.孟加拉,孟加拉 新增次留,0.222222,0.176471,0.150794,0.170543,0.18,0.150794,0.139037,0.20283,0.045752,25.925926
1.1.安哥拉,安哥拉 新增次留,0.0,0.0,0.0,0.0,0.0,,0.333333,0.333333,0.0,
1.1.安圭拉,安圭拉 新增次留,1.0,,,0.0,0.0,,0.0,,,
1.1.安提瓜和巴布达,安提瓜和巴布达 新增次留,,0.0,,0.0,1.0,0.0,,0.0,,
1.1.安道尔,安道尔 新增次留,0.5,0.0,0.0,0.0,,0.5,1.0,0.0,0.5,
1.1.密克罗尼西亚联邦,密克罗尼西亚联邦 新增次留,,,,,,,,,,
1.1.尼加拉瓜,尼加拉瓜 新增次留,0.25,0.0,0.0,0.2,0.333333,0.25,0.142857,0.0,0.25,
1.1.尼日利亚,尼日利亚 新增次留,0.246753,0.234177,0.162651,0.235897,0.268293,0.229167,0.242775,0.296,0.012576,5.370305
1.1.尼日尔,尼日尔 新增次留,,,,1.0,0.0,0.0,,0.0,,
1.1.尼泊尔,尼泊尔 新增次留,0.230769,0.181818,0.285714,0.166667,0.153846,0.142857,0.230769,0.130435,0.048951,26.923077
1.1.巴勒斯坦,巴勒斯坦 新增次留,0.5,0.111111,0.25,0.166667,0.4,0.1,0.25,0.0,0.388889,350.0
1.1.巴哈马,巴哈马 新增次留,0.181818,0.0,0.111111,0.125,0.833333,0.75,0.0,0.0,0.181818,
1.1.巴基斯坦,巴基斯坦 新增次留,0.179487,0.192308,0.162791,0.122449,0.148148,0.189189,0.176471,0.194805,-0.012821,-6.666667
1.1.巴巴多斯,巴巴多斯 新增次留,0.25,0.0,0.5,1.0,0.5,,0.333333,0.0,0.25,
1.1.巴布亚新几内亚,巴布亚新几内亚 新增次留,,,0.0,,0.0,0.0,,,,
1.1.巴拉圭,巴拉圭 新增次留,0.142857,0.142857,0.086957,0.0,0.055556,0.25,0.066667,0.111111,-0.0,-0.0
1.1.巴拿马,巴拿马 新增次留,0.111111,0.090909,0.0,0.133333,0.222222,0.1,0.2,0.0,0.020202,22.222222
1.1.巴林,巴林 新增次留,0.0,0.0,0.0,0.0,0.0,1.0,,0.25,0.0,
1.1.巴西,巴西 新增次留,0.129323,0.0956,0.093253,0.108418,0.102442,0.103379,0.082692,0.085734,0.033724,35.276162
1.1.布基纳法索,布基纳法索 新增次留,0.0,0.4,0.333333,0.0,0.571429,0.166667,0.0,0.0,-0.4,-100.0
1.1.布隆迪,布隆迪 新增次留,0.0,1.0,0.0,,0.0,0.5,,0.0,-1.0,-100.0
1.1.希腊,希腊 新增次留,0.188406,0.273973,0.166667,0.266667,0.25,0.149254,0.292308,0.204545,-0.085567,-31.231884
1.1.帕劳,帕劳 新增次留,,,,,,,,,,
1.1.库克群岛,库克群岛 新增次留,,,,,,,,,,
1.1.库拉索,库拉索 新增次留,0.0,,,0.0,0.0,,0.0,0.0,,
1.1.开曼群岛,开曼群岛 新增次留,0.25,0.0,0.0,1.0,0.0,,,0.0,0.25,
1.1.德国,德国 新增次留,0.125436,0.132895,0.130945,0.131911,0.132012,0.125196,0.121887,0.144947,-0.00746,-5.613333
1.1.意大利,意大利 新增次留,0.135593,0.22449,0.107692,0.147541,0.213483,0.138298,0.241379,0.100917,-0.088897,-39.599384
1.1.所罗门群岛,所罗门群岛 新增次留,,,,,,,,,,
1.1.拉脱维亚,拉脱维亚 新增次留,0.113636,0.212121,0.3,0.111111,0.133333,0.095238,0.0,0.130435,-0.098485,-46.428571
1.1.挪威,挪威 新增次留,0.071429,0.0,0.076923,0.238095,0.090909,0.5,0.176471,0.277778,0.071429,
1.1.捷克,捷克 新增次留,0.0625,0.166667,0.136364,0.12,0.071429,0.055556,0.083333,0.0,-0.104167,-62.5
1.1.摩尔多瓦,摩尔多瓦 新增次留,0.066667,0.0625,0.133333,0.153846,0.0,0.0,0.166667,0.1,0.004167,6.666667
1.1.摩洛哥,摩洛哥 新增次留,0.176471,0.263158,0.133333,0.214286,0.074074,0.230769,0.153846,0.214286,-0.086687,-32.941176
1.1.摩纳哥,摩纳哥 新增次留,0.0,,,,,1.0,,,,
1.1.文莱,文莱 新增次留,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,
1.1.斐济,斐济 新增次留,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1.1.斯威士兰,斯威士兰 新增次留,,,,,,,,0.0,,
1.1.斯洛伐克,斯洛伐克 新增次留,0.0,0.2,0.0,0.166667,0.111111,0.25,0.090909,0.0,-0.2,-100.0
1.1.斯洛文尼亚,斯洛文尼亚 新增次留,0.0,0.2,,0.333333,0.0,0.0,0.0,0.0,-0.2,-100.0
1.1.斯里兰卡,斯里兰卡 新增次留,0.4,0.0,0.0,0.0,0.5,0.2,0.0,0.25,0.4,
1.1.新加坡,新加坡 新增次留,0.090909,0.0,0.045455,0.15,0.25,0.142857,0.181818,0.15,0.090909,
1.1.新喀里多尼亚,新喀里多尼亚 新增次留,,,,,,0.0,,,,
1.1.新西兰,新西兰 新增次留,0.0,0.083333,0.2,0.571429,0.0,0.0,0.0,0.0,-0.083333,-100.0
1.1.日本,日本 新增次留,0.25,0.117647,0.1,0.088,0.21875,0.347826,0.217391,0.137931,0.132353,112.5
1.1.智利,智利 新增次留,0.121212,0.125,0.138298,0.088235,0.122449,0.085714,0.030303,0.125,-0.003788,-3.030303
1.1.柬埔寨,柬埔寨 新增次留,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,-1.0,-100.0
1.1.根西岛,根西岛 新增次留,,,,,0.0,,,1.0,,
1.1.格林纳达,格林纳达 新增次留,0.0,0.0,0.0,0.0,,0.0,,,0.0,
1.1.格陵兰,格陵兰 新增次留,,,,,,,,,,
1.1.格鲁吉亚,格鲁吉亚 新增次留,0.185185,0.190476,0.095238,0.125,0.0,0.130435,0.086957,0.230769,-0.005291,-2.777778
1.1.比利时,比利时 新增次留,0.0,0.230769,0.26087,0.047619,0.090909,0.0,0.0625,0.08,-0.230769,-100.0
1.1.毛里塔尼亚,毛里塔尼亚 新增次留,1.0,,0.0,0.0,,0.0,0.0,1.0,,
1.1.毛里求斯,毛里求斯 新增次留,0.25,0.0,0.333333,,0.5,0.0,0.0,0.0,0.25,
1.1.汤加,汤加 新增次留,,,,0.0,,0.0,,,,
1.1.沙特阿拉伯,沙特阿拉伯 新增次留,0.0,0.166667,0.0,0.2,0.052632,0.090909,0.166667,0.105263,-0.166667,-100.0
1.1.法国,法国 新增次留,0.116751,0.115207,0.120968,0.119403,0.165854,0.176201,0.150215,0.152047,0.001544,1.340102
1.1.法属圣马丁,法属圣马丁 新增次留,,0.0,,,,0.0,,0.0,,
1.1.法属圭亚那,法属圭亚那 新增次留,,,0.0,,0.0,0.5,0.0,0.0,,
1.1.法属波利尼西亚,法属波利尼西亚 新增次留,0.0,0.0,,0.0,,,1.0,,0.0,
1.1.法罗群岛,法罗群岛 新增次留,,,,,,,0.0,,,
1.1.波兰,波兰 新增次留,0.16,0.168831,0.108108,0.101449,0.108696,0.140351,0.130435,0.147059,-0.008831,-5.230769
1.1.波多黎各,波多黎各 新增次留,0.133333,0.222222,0.142857,0.277778,0.2,0.230769,0.045455,0.117647,-0.088889,-40.0
1.1.波黑,波黑 新增次留,0.25,0.142857,0.142857,0.0,0.222222,0.25,0.25,0.0,0.107143,75.0
1.1.泰国,泰国 新增次留,0.090909,0.125,0.25,0.076923,0.111111,0.3,0.090909,0.181818,-0.034091,-27.272727
1.1.泽西岛,泽西岛 新增次留,0.0,,,0.0,,,,0.0,,
1.1.津巴布韦,津巴布韦 新增次留,0.25,,0.0,0.0,0.333333,0.0,0.0,0.333333,,
1.1.洪都拉斯,洪都拉斯 新增次留,0.166667,0.2,0.142857,0.090909,0.125,0.090909,0.4,0.083333,-0.033333,-16.666667
1.1.海地,海地 新增次留,0.142857,0.090909,0.4,0.125,0.181818,0.0,0.2,1.0,0.051948,57.142857
1.1.澳大利亚,澳大利亚 新增次留,0.088083,0.10472,0.102207,0.095238,0.080268,0.092031,0.098298,0.122995,-0.016637,-15.887032
1.1.澳门,澳门 新增次留,,,,,,0.0,,0.0,,
1.1.爱尔兰,爱尔兰 新增次留,0.076923,0.166667,0.047619,0.26087,0.117647,0.142857,0.136364,0.136364,-0.089744,-53.846154
1.1.爱沙尼亚,爱沙尼亚 新增次留,0.222222,0.166667,0.1875,0.153846,0.0,0.142857,0.181818,0.0,0.055556,33.333333
1.1.牙买加,牙买加 新增次留,0.166667,0.105263,0.25,0.285714,0.2,0.25,0.125,0.125,0.061404,58.333333
1.1.特克斯和凯科斯群岛,特克斯和凯科斯群岛 新增次留,0.0,0.0,0.0,0.0,0.333333,,0.0,,0.0,
1.1.特立尼达和多巴哥,特立尼达和多巴哥 新增次留,0.5,0.25,0.0,0.142857,0.0,1.0,0.166667,0.166667,0.25,100.0
1.1.玻利维亚,玻利维亚 新增次留,0.0,0.083333,0.222222,0.052632,0.0,0.208333,0.038462,0.058824,-0.083333,-100.0
1.1.瑞典,瑞典 新增次留,0.225806,0.181818,0.193182,0.109091,0.104762,0.083333,0.2,0.1,0.043988,24.193548
1.1.瑞士,瑞士 新增次留,0.178571,0.068966,0.130435,0.205128,0.157895,0.1,0.058824,0.041667,0.109606,158.928571
1.1.瓜德罗普,瓜德罗普 新增次留,0.0,,,,,0.0,,,,
1.1.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 新增次留,,,,,,,,,,
1.1.瓦努阿图,瓦努阿图 新增次留,,,0.5,,,,,,,
1.1.留尼汪岛,留尼汪岛 新增次留,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
1.1.白俄罗斯,白俄罗斯 新增次留,0.056604,0.088,0.122951,0.11,0.078652,0.101695,0.042105,0.076271,-0.031396,-35.67753
1.1.百慕大,百慕大 新增次留,,,,,0.0,,,,,
1.1.直布罗陀,直布罗陀 新增次留,,0.0,,0.0,0.0,0.0,,0.0,,
1.1.福克兰群岛,福克兰群岛 新增次留,,,,,,,,,,
1.1.科威特,科威特 新增次留,0.0,0.0,0.0,0.0,0.0,0.375,0.142857,0.0,0.0,
1.1.科摩罗,科摩罗 新增次留,,,,,,,,,,
1.1.科特迪瓦,科特迪瓦 新增次留,0.0,0.0,0.0,0.5,0.285714,0.0,0.25,0.25,0.0,
1.1.科索沃,科索沃 新增次留,0.5,0.0,0.333333,0.0,0.0,,0.0,0.0,0.5,
1.1.秘鲁,秘鲁 新增次留,0.018182,0.079365,0.079365,0.044776,0.112676,0.085714,0.084746,0.072464,-0.061183,-77.090909
1.1.突尼斯,突尼斯 新增次留,0.111111,0.111111,0.083333,0.1,0.333333,0.076923,0.2,0.444444,0.0,0.0
1.1.立陶宛,立陶宛 新增次留,0.0,0.142857,0.0,0.1875,0.0,0.181818,0.0,0.0,-0.142857,-100.0
1.1.索马里,索马里 新增次留,0.333333,0.0,0.2,0.0,0.25,0.0,0.111111,0.25,0.333333,
1.1.约旦,约旦 新增次留,0.3,0.111111,0.222222,0.0,0.090909,0.0,0.2,0.333333,0.188889,170.0
1.1.纳米比亚,纳米比亚 新增次留,,,,,,,,0.5,,
1.1.缅甸,缅甸 新增次留,0.052632,0.0625,0.1,0.125,0.0,0.125,0.294118,0.214286,-0.009868,-15.789474
1.1.罗马尼亚,罗马尼亚 新增次留,0.259259,0.178571,0.038462,0.25,0.151515,0.043478,0.15,0.272727,0.080688,45.185185
1.1.美国,美国 新增次留,0.132191,0.133077,0.131589,0.12552,0.131526,0.125514,0.115726,0.108758,-0.000886,-0.665908
1.1.美属维尔京群岛,美属维尔京群岛 新增次留,0.0,0.0,,,0.0,1.0,0.0,,0.0,
1.1.老挝,老挝 新增次留,0.2,0.0,0.0,,0.0,,0.0,0.0,0.2,
1.1.肯尼亚,肯尼亚 新增次留,0.2,0.166667,0.25,0.0,0.333333,0.214286,0.263158,0.111111,0.033333,20.0
1.1.芬兰,芬兰 新增次留,0.22,0.166667,0.15873,0.255319,0.177778,0.181818,0.230769,0.153846,0.053333,32.0
1.1.苏丹,苏丹 新增次留,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
1.1.苏里南,苏里南 新增次留,,0.0,,0.0,0.0,0.0,,0.0,,
1.1.英国,英国 新增次留,0.146311,0.136621,0.128592,0.13651,0.152954,0.156833,0.14301,0.151022,0.00969,7.092529
1.1.英属维尔京群岛,英属维尔京群岛 新增次留,0.0,1.0,0.0,0.0,,,,0.0,-1.0,-100.0
1.1.荷兰,荷兰 新增次留,0.178082,0.168605,0.154839,0.138889,0.190184,0.2,0.117647,0.079646,0.009478,5.621162
1.1.荷兰加勒比,荷兰加勒比 新增次留,,0.0,,,,0.0,,,,
1.1.荷属圣马丁,荷属圣马丁 新增次留,1.0,0.0,,0.0,,0.0,1.0,0.0,1.0,
1.1.莫桑比克,莫桑比克 新增次留,0.0,,0.0,0.0,0.0,0.0,0.333333,0.333333,,
1.1.莱索托,莱索托 新增次留,,0.0,,,,,,,,
1.1.菲律宾,菲律宾 新增次留,0.183673,0.138889,0.134615,0.088889,0.133333,0.224138,0.107143,0.181818,0.044785,32.244898
1.1.萨尔瓦多,萨尔瓦多 新增次留,0.214286,0.090909,0.166667,0.153846,0.066667,0.1,0.222222,0.090909,0.123377,135.714286
1.1.萨摩亚,萨摩亚 新增次留,,,,,,,0.0,,,
1.1.葡萄牙,葡萄牙 新增次留,0.12069,0.126984,0.101695,0.134146,0.164179,0.16129,0.126761,0.052632,-0.006294,-4.956897
1.1.蒙古,蒙古 新增次留,0.5,0.0,0.0,,0.0,1.0,0.0,0.0,0.5,
1.1.西班牙,西班牙 新增次留,0.132422,0.14208,0.156126,0.16726,0.153082,0.135011,0.172897,0.170663,-0.009658,-6.797908
1.1.贝宁,贝宁 新增次留,,0.0,0.0,0.0,0.333333,1.0,0.666667,0.0,,
1.1.赞比亚,赞比亚 新增次留,,0.5,0.5,0.0,0.0,0.5,0.333333,0.0,,
1.1.赤道几内亚,赤道几内亚 新增次留,,,,,,,,,,
1.1.越南,越南 新增次留,0.25,0.111111,0.125,0.266667,0.0,0.3,0.133333,0.235294,0.138889,125.0
1.1.阿塞拜疆,阿塞拜疆 新增次留,0.111111,0.2,0.075,0.142857,0.090909,0.125,0.238095,0.071429,-0.088889,-44.444444
1.1.阿富汗,阿富汗 新增次留,0.142857,0.0,0.0,0.0,0.125,0.285714,0.333333,0.0,0.142857,
1.1.阿尔及利亚,阿尔及利亚 新增次留,0.117647,0.25,0.272727,0.052632,0.071429,0.0,0.090909,0.041667,-0.132353,-52.941176
1.1.阿尔巴尼亚,阿尔巴尼亚 新增次留,0.117647,0.192308,0.318182,0.117647,0.333333,0.083333,0.05,0.133333,-0.074661,-38.823529
1.1.阿曼,阿曼 新增次留,0.333333,0.5,0.333333,0.0,0.333333,0.25,0.25,0.0,-0.166667,-33.333333
1.1.阿根廷,阿根廷 新增次留,0.1,0.096774,0.054545,0.093023,0.049383,0.04,0.084337,0.036145,0.003226,3.333333
1.1.阿联酋,阿联酋 新增次留,0.2,0.227273,0.0,0.12,0.242424,0.125,0.157895,0.205128,-0.027273,-12.0
1.1.阿鲁巴,阿鲁巴 新增次留,0.2,0.5,0.166667,0.666667,0.5,0.142857,0.0,0.0,-0.3,-60.0
1.1.韩国,韩国 新增次留,0.125,0.0,0.076923,0.0,0.090909,0.142857,0.0,0.153846,0.125,
1.1.香港,香港 新增次留,0.161616,0.116608,0.131266,0.127731,0.130952,0.289157,0.2,0.146341,0.045008,38.598102
1.1.马尔代夫,马尔代夫 新增次留,0.0,0.0,0.0,,0.333333,0.5,1.0,0.0,0.0,
1.1.马恩岛,马恩岛 新增次留,0.0,,0.5,,0.0,,,0.0,,
1.1.马拉维,马拉维 新增次留,0.0,1.0,,,0.333333,0.5,0.5,0.0,-1.0,-100.0
1.1.马提尼克岛,马提尼克岛 新增次留,0.0,,,,,,0.0,,,
1.1.马来西亚,马来西亚 新增次留,0.0,0.0,0.2,0.090909,0.117647,0.153846,0.083333,0.173913,0.0,
1.1.马约特,马约特 新增次留,,,,,,,,,,
1.1.马绍尔群岛,马绍尔群岛 新增次留,,0.0,,,,,,,,
1.1.马耳他,马耳他 新增次留,0.2,1.0,0.428571,0.111111,0.0,0.2,0.272727,0.25,-0.8,-80.0
1.1.马达加斯加,马达加斯加 新增次留,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.1.马里,马里 新增次留,0.0,0.0,0.0,0.2,0.0,0.071429,0.333333,,0.0,
1.1.黎巴嫩,黎巴嫩 新增次留,0.111111,0.285714,0.083333,0.0,0.166667,0.125,0.076923,0.5,-0.174603,-61.111111
1.1.黑山,黑山 新增次留,0.0,0.2,0.428571,0.0,0.333333,0.333333,0.4,0.333333,-0.2,-100.0
1.2,自然 新增次留,0.16871,0.160017,0.158065,0.162153,0.166525,0.168695,0.161145,0.164972,0.008692,5.432181
1.2.unknow,unknow 新增次留,0.0,0.071429,0.0,0.111111,0.0,0.0,0.071429,0.0625,-0.071429,-100.0
1.2.不丹,不丹 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.东帝汶,东帝汶 新增次留,0.25,0.0,0.0,,0.0,0.0,0.5,0.0,0.25,
1.2.中国,中国 新增次留,0.159468,0.166667,0.138889,0.145336,0.155789,0.128266,0.138958,0.154639,-0.007198,-4.318937
1.2.中非,中非 新增次留,0.0,0.0,0.222222,0.0,0.125,0.5,0.0,0.333333,0.0,
1.2.丹麦,丹麦 新增次留,0.174342,0.179487,0.093117,0.162712,0.13806,0.131488,0.156069,0.130137,-0.005145,-2.866541
1.2.乌克兰,乌克兰 新增次留,0.204203,0.189387,0.183667,0.187764,0.1757,0.184575,0.180801,0.189245,0.014816,7.823376
